Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-19 04:30:26,32.3182,-86.9023,142768,2428,61232.0,79108.0,1.0,2911.740022046894,1724685.0,,1.7006612125966603,84000001,USA,35174.78944808323,
Alaska,US,2020-09-19 04:30:26,61.3707,-152.4044,6691,45,2422.0,4224.0,2.0,914.6395642099939,418293.0,,0.67254520998356,84000002,USA,57179.39429563457,
American Samoa,US,2020-09-19 04:30:26,-14.271,-170.132,0,0,,,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-09-19 04:30:26,33.7298,-111.4312,212942,5451,33526.0,173965.0,4.0,2925.543059305644,2010969.0,,2.5598519784730116,84000004,USA,18716.471597947824,
Arkansas,US,2020-09-19 04:30:26,34.9697,-92.3731,74082,1173,64145.0,8764.0,5.0,2454.8313939540144,866435.0,,1.5833805782781243,84000005,USA,28710.777770855893,
California,US,2020-09-19 04:30:26,36.1162,-119.6816,780935,14761,,,6.0,1976.2821241416864,13177186.0,,1.8903201929122917,84000006,USA,33349.64474157782,
Colorado,US,2020-09-19 04:30:26,39.0598,-105.3111,63750,2009,6241.0,55500.0,8.0,1107.0137613531858,1166910.0,,3.151372549019608,84000008,USA,20263.30083546112,
Connecticut,US,2020-09-19 04:30:26,41.5978,-72.7554,55527,4492,9204.0,41831.0,9.0,1557.43422619273,1422148.0,,8.089758135681741,84000009,USA,39888.73826987841,
Delaware,US,2020-09-19 04:30:26,39.3185,-75.5071,19366,634,10201.0,8531.0,10.0,1988.7775682814317,268638.0,,3.273778787565837,84000010,USA,27587.58795765709,
Diamond Princess,US,2020-09-19 04:30:26,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-19 04:30:26,38.8974,-77.0268,14852,619,11802.0,2431.0,11.0,2104.430895403323,347118.0,,4.167788849986533,84000011,USA,49184.34174189407,
Florida,US,2020-09-19 04:30:26,27.7663,-81.6868,677660,13225,,,12.0,3155.174122860337,9158719.0,,1.951568633237907,84000012,USA,42642.84919775301,
Georgia,US,2020-09-19 04:30:26,33.0406,-83.6431,302854,6536,,,13.0,2852.4247362095302,2701952.0,,2.1581356032939962,84000013,USA,25448.284390666173,
Grand Princess,US,2020-09-19 04:30:26,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-09-19 04:30:26,13.4443,144.7937,2074,31,1450.0,593.0,66.0,1262.8707475537208,45653.0,,1.4946962391513983,316,GUM,27798.37909260849,
Hawaii,US,2020-09-19 04:30:26,21.0943,-157.4983,11217,120,4248.0,6849.0,15.0,792.2326311983004,269329.0,,1.069804760631185,84000015,USA,19022.12911901641,
Idaho,US,2020-09-19 04:30:26,44.2405,-114.4788,36959,438,19691.0,16830.0,16.0,2068.13965916181,282522.0,,1.1850969993776888,84000016,USA,15809.273865248326,
Illinois,US,2020-09-19 04:30:26,40.3495,-88.9861,272517,8647,,,17.0,2150.574885803706,4985054.0,,3.173013059735723,84000017,USA,39339.68132914756,
Indiana,US,2020-09-19 04:30:26,39.8494,-86.2583,109683,3471,86260.0,19952.0,18.0,1629.2250742288686,1281438.0,,3.164574273132573,84000018,USA,19034.40752595838,
Iowa,US,2020-09-19 04:30:26,42.0115,-93.2105,78839,1264,56546.0,21029.0,19.0,2498.8035130757794,708031.0,,1.6032674184096702,84000019,USA,22441.0551905346,
