Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-04 04:30:31,32.3182,-86.9023,129225,2233,51154.0,75838.0,1.0,2635.531802287697,1534452.0,,1.7279938092474367,84000001,USA,31295.005185404996,
Alaska,US,2020-09-04 04:30:31,61.3707,-152.4044,5512,40,2288.0,3184.0,2.0,753.4738122740227,377936.0,,0.7256894049346879,84000002,USA,51662.71384535469,
American Samoa,US,2020-09-04 04:30:31,-14.271,-170.132,0,0,,,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-09-04 04:30:31,33.7298,-111.4312,203953,5130,31201.0,167622.0,4.0,2802.0460199235663,1811773.0,,2.515285384377773,84000004,USA,16800.474589134323,
Arkansas,US,2020-09-04 04:30:31,34.9697,-92.3731,63081,861,56889.0,5331.0,5.0,2090.2947971438834,738418.0,,1.3649117800922623,84000005,USA,24468.719638518603,
California,US,2020-09-04 04:30:31,36.1162,-119.6816,728223,13256,,,6.0,1842.8727738249504,11663924.0,,1.820479015600967,84000006,USA,29519.786826471398,
Colorado,US,2020-09-04 04:30:31,39.0598,-105.3111,58287,1955,5992.0,50340.0,8.0,1012.1491938508728,1021497.0,,3.354092679328152,84000008,USA,17738.21546950581,
Connecticut,US,2020-09-04 04:30:31,41.5978,-72.7554,53209,4468,9049.0,39692.0,9.0,1492.4184224159233,1218216.0,,8.39707568268526,84000009,USA,34168.806045628306,
Delaware,US,2020-09-04 04:30:31,39.3185,-75.5071,17653,622,9514.0,7517.0,10.0,1812.862254098529,244548.0,,3.5234804282558208,84000010,USA,25113.682576065654,
Diamond Princess,US,2020-09-04 04:30:31,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-04 04:30:31,38.8974,-77.0268,14135,609,11254.0,2272.0,11.0,2002.83670256706,298759.0,,4.308454191722674,84000011,USA,42332.18892269064,
Florida,US,2020-09-04 04:30:31,27.7663,-81.6868,637013,11650,,,12.0,2965.922340887217,8295003.0,,1.8288480768838313,84000012,USA,38621.40131430048,
Georgia,US,2020-09-04 04:30:31,33.0406,-83.6431,277288,5868,,,13.0,2611.631843244825,2410665.0,,2.116211303770809,84000013,USA,22704.803227675868,
Grand Princess,US,2020-09-04 04:30:31,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-09-04 04:30:31,13.4443,144.7937,1560,13,716.0,831.0,66.0,949.893137022085,39490.0,,0.8333333333333334,316,GUM,24045.69229551419,
Hawaii,US,2020-09-04 04:30:31,21.0943,-157.4983,9202,79,2689.0,6434.0,15.0,649.9175066672693,207431.0,,0.8585090197783091,84000015,USA,14650.406251412556,
Idaho,US,2020-09-04 04:30:31,44.2405,-114.4788,32927,372,15585.0,16970.0,16.0,1842.5183191433998,261400.0,,1.129771919701157,84000016,USA,14627.335883137994,
Illinois,US,2020-09-04 04:30:31,40.3495,-88.9861,241704,8324,,,17.0,1907.4133070535008,4162370.0,,3.4438817727468307,84000017,USA,32847.44947075878,
Indiana,US,2020-09-04 04:30:31,39.8494,-86.2583,96854,3286,74288.0,19280.0,18.0,1438.6638343167388,1103038.0,,3.392735457492721,84000018,USA,16384.464022932112,
Iowa,US,2020-09-04 04:30:31,42.0115,-93.2105,67691,1136,48580.0,17975.0,19.0,2145.4674539709104,634758.0,,1.6782142382296021,84000019,USA,20118.66614686837,
Kansas,US,2020-09-04 04:30:31,38.5266,-96.7265,44364,471,1730.0,42163.0,20.0,1522.801867563881,419247.0,,1.0616716256424128,84000020,USA,14390.724789706843,
Kentucky,US,2020-09-04 04:30:31,37.6681,-84.6701,50885,976,10547.0,39362.0,21.0,1138.9598119647521,844424.0,,1.9180505060430382,84000021,USA,18900.756613118283,
Louisiana,US,2020-09-04 04:30:31,31.1695,-91.8678,150651,5021,134432.0,11198.0,22.0,3240.6469290745085,1917099.0,,3.3328686832480368,84000022,USA,41238.63092234244,
Maine,US,2020-09-04 04:30:31,44.6939,-69.3819,4618,133,3988.0,497.0,23.0,343.5470000267815,281053.0,,2.8800346470333476,84000023,USA,20908.383499031403,
Maryland,US,2020-09-04 04:30:31,39.0639,-76.8021,110012,3778,7039.0,99195.0,24.0,1819.6795066890738,1357605.0,,3.434170817728975,84000024,USA,22455.786611266227,
Massachusetts,US,2020-09-04 04:30:31,42.2302,-71.5301,121546,9077,105769.0,6700.0,25.0,1763.4522611016637,1803312.0,,7.4679545192766525,84000025,USA,26163.383606797124,
Michigan,US,2020-09-04 04:30:31,43.3266,-84.5361,115242,6791,76151.0,32300.0,26.0,1153.9366188982178,2849451.0,,5.892816854966071,84000026,USA,28532.009620243887,
Minnesota,US,2020-09-04 04:30:31,45.6945,-93.9002,78123,1889,70175.0,6059.0,27.0,1385.2499595718302,1158388.0,,2.4179819003366485,84000027,USA,20540.134533600773,
Mississippi,US,2020-09-04 04:30:31,32.7416,-89.6787,85116,2536,67918.0,14662.0,28.0,2859.937456088388,586581.0,,2.979463320644767,84000028,USA,19709.396270146422,
Missouri,US,2020-09-04 04:30:31,38.4561,-92.2884,91391,1610,,,29.0,1489.0765317328367,1008078.0,,1.7616614327450186,84000029,USA,16425.088815705858,
Montana,US,2020-09-04 04:30:31,46.9219,-110.4544,7871,111,5727.0,2033.0,30.0,736.4485421668485,255660.0,,1.4102401219667133,84000030,USA,23920.776812396958,
Nebraska,US,2020-09-04 04:30:31,41.1254,-98.2681,35469,404,26466.0,8599.0,31.0,1833.5842283530671,368965.0,,1.1390228086498069,84000031,USA,19073.794153043204,
Nevada,US,2020-09-04 04:30:31,38.3135,-117.0554,70223,1363,1817.0,67043.0,32.0,2279.8520594411452,605268.0,,1.9409595146889196,84000032,USA,19650.563153294832,
New Hampshire,US,2020-09-04 04:30:31,43.4525,-71.5639,7347,432,6675.0,240.0,33.0,540.335409509815,215875.0,,5.8799510004083295,84000033,USA,15876.53552850569,
New Jersey,US,2020-09-04 04:30:31,40.2989,-74.521,196651,15971,34038.0,146642.0,34.0,2213.9922699244216,2930015.0,,8.121494424132091,84000034,USA,32987.52897652493,
New Mexico,US,2020-09-04 04:30:31,34.8405,-106.2485,25812,791,13180.0,11841.0,35.0,1231.0016696640498,770959.0,,3.0644661397799475,84000035,USA,36767.852791047815,
New York,US,2020-09-04 04:30:31,42.1657,-74.9481,439322,32810,75255.0,331257.0,36.0,2258.311473153938,8517458.0,,7.468326193543688,84000036,USA,43783.541738193846,
North Carolina,US,2020-09-04 04:30:31,35.6301,-79.8064,172201,2803,145884.0,23514.0,37.0,1641.8728149011774,2347837.0,,1.627748967776029,84000037,USA,22385.757017201617,
North Dakota,US,2020-09-04 04:30:31,47.5289,-99.784,12629,150,10051.0,2428.0,38.0,1657.2142424107226,205899.0,,1.187742497426558,84000038,USA,27018.66777243846,
Northern Mariana Islands,US,2020-09-04 04:30:31,15.0979,145.6739,57,2,29.0,26.0,69.0,103.36573335267663,13541.0,,3.508771929824561,580,MNP,24555.708689975338,
Ohio,US,2020-09-04 04:30:31,40.3888,-82.7649,127112,3985,106095.0,17032.0,39.0,1087.4404359617079,2319528.0,,3.135030524262068,84000039,USA,19843.51233200161,
Oklahoma,US,2020-09-04 04:30:31,35.5653,-96.9289,61027,835,51447.0,8745.0,40.0,1542.2655359364524,903046.0,,1.3682468415619315,84000040,USA,22821.648174828675,
Oregon,US,2020-09-04 04:30:31,44.572,-122.0709,27336,470,5144.0,21722.0,41.0,648.1200700754931,571125.0,,1.7193444541995904,84000041,USA,13541.029229655618,
Pennsylvania,US,2020-09-04 04:30:31,40.5908,-77.2098,141242,7727,110784.0,22731.0,42.0,1103.2816853693594,2355620.0,,5.470752325795443,84000042,USA,13296.4807265496,
Puerto Rico,US,2020-09-04 04:30:31,18.2208,-66.5901,34198,448,,,72.0,1070.7976406005084,573405.0,,1.310018129715188,630,PRI,17954.28741764239,
Rhode Island,US,2020-09-04 04:30:31,41.6809,-71.5118,22143,1085,2137.0,18921.0,44.0,2090.222313262429,547593.0,,4.899968387300727,84000044,USA,51690.877802750896,
South Carolina,US,2020-09-04 04:30:31,33.8569,-80.945,121696,2807,51431.0,67458.0,45.0,2363.619342616428,969425.0,,2.3065671838022612,84000045,USA,18828.488045752783,
South Dakota,US,2020-09-04 04:30:31,44.2998,-99.4388,14337,169,11155.0,3013.0,46.0,1620.6244439948048,150537.0,,1.178768222082723,84000046,USA,17016.38710508795,
Tennessee,US,2020-09-04 04:30:31,35.7478,-86.6923,159546,1815,141568.0,16163.0,47.0,2336.2415425350123,2265003.0,,1.1376029483659884,84000047,USA,33166.57329275839,
Texas,US,2020-09-04 04:30:31,31.0545,-97.5635,666753,13603,527359.0,108002.0,48.0,2238.1247874482588,5107503.0,,2.09611010780259,84000048,USA,17614.581188272914,
Utah,US,2020-09-04 04:30:31,40.15,-111.8624,53326,414,44995.0,7917.0,49.0,1663.340567780364,673659.0,,0.7763567490529948,84000049,USA,21012.72069066407,
Vermont,US,2020-09-04 04:30:31,44.0459,-72.7107,1637,58,1436.0,143.0,50.0,262.34436825008135,140881.0,,3.54306658521686,84000050,USA,22577.481333805565,
Virgin Islands,US,2020-09-04 04:30:31,18.3358,-64.8963,1150,16,1010.0,124.0,78.0,1072.0811425588247,16793.0,,1.391304347826087,850,VIR,15655.18141477421,
Virginia,US,2020-09-04 04:30:31,37.7693,-78.17,123637,2652,15395.0,105590.0,51.0,1448.500085349233,1624531.0,,2.144988959615649,84000051,USA,19032.597783450543,
Washington,US,2020-09-04 04:30:31,47.4009,-121.4905,77034,1930,,,53.0,1011.6228816347124,1496353.0,,2.5053872316120156,84000053,USA,19650.34833713356,
West Virginia,US,2020-09-04 04:30:31,38.4912,-80.9545,10855,240,8342.0,2273.0,54.0,605.6980816863795,445094.0,,2.210962690004606,84000054,USA,24835.797509914086,
Wisconsin,US,2020-09-04 04:30:31,44.2685,-89.6165,77856,1146,69299.0,7411.0,55.0,1337.17273566347,1282921.0,,1.4719482120838472,84000055,USA,22034.1012023494,
Wyoming,US,2020-09-04 04:30:31,42.756,-107.3025,3941,41,3290.0,610.0,56.0,680.939734846456,77501.0,,1.0403450900786602,84000056,USA,13390.893273365944,
