Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-22 04:30:33,32.3182,-86.9023,145202,2439,61232.0,81531.0,1.0,2961.381224652955,1751872.0,,1.6797289293535902,84000001,USA,35729.26577316581,
Alaska,US,2020-09-22 04:30:33,61.3707,-152.4044,6938,45,2439.0,4454.0,2.0,948.4037208920846,428645.0,,0.6486019025655808,84000002,USA,58594.48154248885,
American Samoa,US,2020-09-22 04:30:33,-14.271,-170.132,0,0,,,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-09-22 04:30:33,33.7298,-111.4312,214251,5478,33946.0,174827.0,4.0,2943.5269979585687,2042448.0,,2.5568142039010318,84000004,USA,19109.9887521386,
Arkansas,US,2020-09-22 04:30:33,34.9697,-92.3731,76364,1197,66934.0,8233.0,5.0,2530.4492935922945,891524.0,,1.5674925357498297,84000005,USA,29542.143890060455,
California,US,2020-09-22 04:30:33,36.1162,-119.6816,791161,14899,,,6.0,2002.1652540278485,13672782.0,,1.8833270130198458,84000006,USA,34603.93002944937,
Colorado,US,2020-09-22 04:30:33,39.0598,-105.3111,65399,2018,6291.0,57090.0,8.0,1135.6485173135216,1208425.0,,3.085674092876038,84000008,USA,20984.205561776056,
Connecticut,US,2020-09-22 04:30:33,41.5978,-72.7554,56024,4495,9204.0,42325.0,9.0,1571.374197925721,1467766.0,,8.023347136941311,84000009,USA,41168.24255663008,
Delaware,US,2020-09-22 04:30:33,39.3185,-75.5071,19667,636,10376.0,8655.0,10.0,2019.6885487654092,273213.0,,3.233843494178065,84000010,USA,28057.414322156088,
Diamond Princess,US,2020-09-22 04:30:33,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-22 04:30:33,38.8974,-77.0268,14978,621,11856.0,2501.0,11.0,2122.2842682030014,357744.0,,4.146080918680732,84000011,USA,50689.976181333586,
Florida,US,2020-09-22 04:30:33,27.7663,-81.6868,685439,13317,,,12.0,3191.393022458558,9272304.0,,1.942842470300056,84000012,USA,43171.69914130153,
Georgia,US,2020-09-22 04:30:33,33.0406,-83.6431,307339,6604,,,13.0,2894.66662484861,2770863.0,,2.1487673220775756,84000013,USA,26097.32135566229,
Grand Princess,US,2020-09-22 04:30:33,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-09-22 04:30:33,13.4443,144.7937,2147,35,1505.0,607.0,66.0,1307.3208751194977,46354.0,,1.6301816488122962,316,GUM,28225.222098411363,
Hawaii,US,2020-09-22 04:30:33,21.0943,-157.4983,11459,120,4759.0,6580.0,15.0,809.3245717126972,281418.0,,1.0472117985862641,84000015,USA,19875.949238349232,
Idaho,US,2020-09-22 04:30:33,44.2405,-114.4788,37901,447,20304.0,17150.0,16.0,2120.851787707778,289163.0,,1.1793884066383473,84000016,USA,16180.88877573004,
Illinois,US,2020-09-22 04:30:33,40.3495,-88.9861,277920,8693,,,17.0,2193.2127986972037,5145585.0,,3.1278785261945883,84000017,USA,40606.51582751997,
Indiana,US,2020-09-22 04:30:33,39.8494,-86.2583,112027,3499,88173.0,20355.0,18.0,1664.042717564595,1308645.0,,3.1233541914002876,84000018,USA,19438.538764113287,
Iowa,US,2020-09-22 04:30:33,42.0115,-93.2105,81007,1284,57942.0,21781.0,19.0,2567.518311796569,721595.0,,1.5850482057106177,84000019,USA,22870.96641278957,
Kansas,US,2020-09-22 04:30:33,38.5266,-96.7265,55170,602,1970.0,52598.0,20.0,1893.7196608398544,484691.0,,1.091172738807323,84000020,USA,16637.101253074678,
Kentucky,US,2020-09-22 04:30:33,37.6681,-84.6701,61917,1112,11283.0,49522.0,21.0,1385.8892537569334,1058483.0,,1.7959526462845423,84000021,USA,23692.04281512993,
Louisiana,US,2020-09-22 04:30:33,31.1695,-91.8678,161462,5377,145570.0,10515.0,22.0,3473.2018669788336,2185792.0,,3.3301953400800186,84000022,USA,47018.47403864314,
Maine,US,2020-09-22 04:30:33,44.6939,-69.3819,5106,140,4384.0,582.0,23.0,379.8507973444665,375392.0,,2.7418723070896984,84000023,USA,27926.547300574613,
Maryland,US,2020-09-22 04:30:33,39.0639,-76.8021,120568,3883,7378.0,109307.0,24.0,1994.2835214566435,1537629.0,,3.220589211067613,84000024,USA,25433.51616360773,
Massachusetts,US,2020-09-22 04:30:33,42.2302,-71.5301,127796,9317,109397.0,9082.0,25.0,1854.130495119117,3436161.0,,7.290525525055557,84000025,USA,49853.6018047435,
Michigan,US,2020-09-22 04:30:33,43.3266,-84.5361,129662,6981,90216.0,32465.0,26.0,1298.3263903748698,3370667.0,,5.383998395829156,84000026,USA,33751.02897738498,
Minnesota,US,2020-09-22 04:30:33,45.6945,-93.9002,90942,2021,82174.0,6747.0,27.0,1612.5520246711133,1855308.0,,2.222295529018495,84000027,USA,32897.67843008196,
Mississippi,US,2020-09-22 04:30:33,32.7416,-89.6787,93556,2810,85327.0,5419.0,28.0,3143.525408170088,706906.0,,3.0035486767283768,84000028,USA,23752.372613064737,
Missouri,US,2020-09-22 04:30:33,38.4561,-92.2884,118491,1867,,,29.0,1930.6295731697383,1219559.0,,1.5756470955600004,84000029,USA,19870.848179400233,
Montana,US,2020-09-22 04:30:33,46.9219,-110.4544,10429,160,7876.0,2393.0,30.0,975.7873010110612,311262.0,,1.534183526704382,84000030,USA,29123.166831652597,
Nebraska,US,2020-09-22 04:30:33,41.1254,-98.2681,41388,452,30509.0,10427.0,31.0,2139.5693152633776,425816.0,,1.0921039914951194,84000031,USA,22012.729475891334,
Nevada,US,2020-09-22 04:30:33,38.3135,-117.0554,76036,1531,2026.0,72479.0,32.0,2468.576266916351,666792.0,,2.0135199116208113,84000032,USA,21647.994452229043,
New Hampshire,US,2020-09-22 04:30:33,43.4525,-71.5639,7952,438,7201.0,313.0,33.0,584.830158761678,401689.0,,5.50804828973843,84000033,USA,29542.233606994432,
New Jersey,US,2020-09-22 04:30:33,40.2989,-74.521,204770,16069,34672.0,154029.0,34.0,2305.3999070049167,3353183.0,,7.847340919079944,84000034,USA,37751.759419692666,
New Mexico,US,2020-09-22 04:30:33,34.8405,-106.2485,27683,851,15412.0,11420.0,35.0,1320.2316450220785,862899.0,,3.0740887909547374,84000035,USA,41152.568950543886,
New York,US,2020-09-22 04:30:33,42.1657,-74.9481,453142,32993,76218.0,343931.0,36.0,2329.352451204178,9980765.0,,7.280940632296278,84000036,USA,51305.59387044871,
North Carolina,US,2020-09-22 04:30:33,35.6301,-79.8064,194355,3247,176422.0,14686.0,37.0,1853.103007184153,2817539.0,,1.6706542152247177,84000037,USA,26864.191781835463,
North Dakota,US,2020-09-22 04:30:33,47.5289,-99.784,18244,193,14841.0,3210.0,38.0,2394.0309318664363,565843.0,,1.0578820434115326,84000038,USA,74251.57008222428,
Northern Mariana Islands,US,2020-09-22 04:30:33,15.0979,145.6739,69,2,29.0,38.0,69.0,125.12694037429276,14385.0,,2.898550724637681,580,MNP,26086.246917162334,
Ohio,US,2020-09-22 04:30:33,40.3888,-82.7649,145165,4302,123423.0,17440.0,39.0,1241.8834640819225,2856161.0,,2.963524265490993,84000039,USA,24434.39614683765,
Oklahoma,US,2020-09-22 04:30:33,35.5653,-96.9289,77908,948,64941.0,12019.0,40.0,1968.8797314915878,1073605.0,,1.216819838784207,84000040,USA,27131.99060594581,
Oregon,US,2020-09-22 04:30:33,44.572,-122.0709,30995,529,5431.0,25035.0,41.0,734.872752853011,638798.0,,1.7067268914341023,84000041,USA,15145.515237199475,
Pennsylvania,US,2020-09-22 04:30:33,40.5908,-77.2098,155563,7989,123665.0,23909.0,42.0,1215.1471150303285,2806413.0,,5.13553994201706,84000042,USA,14981.992251360314,
Puerto Rico,US,2020-09-22 04:30:33,18.2208,-66.5901,42476,609,,,72.0,1329.995923216188,655496.0,,1.4337508239947265,630,PRI,20524.6964800009,
Rhode Island,US,2020-09-22 04:30:33,41.6809,-71.5118,23932,1117,2268.0,20547.0,44.0,2259.0977013501533,690281.0,,4.667390940999499,84000044,USA,65160.12954979464,
South Carolina,US,2020-09-22 04:30:33,33.8569,-80.945,138124,3212,51431.0,83481.0,45.0,2682.6893084370195,1144118.0,,2.325446700066607,84000045,USA,22221.43238097902,
South Dakota,US,2020-09-22 04:30:33,44.2998,-99.4388,18869,202,15777.0,2890.0,46.0,2132.9122294579042,177023.0,,1.0705389792781812,84000046,USA,20010.30905693606,
Tennessee,US,2020-09-22 04:30:33,35.7478,-86.6923,184409,2233,166674.0,15502.0,47.0,2700.3119264496704,2679406.0,,1.2108953467563948,84000047,USA,39234.70100483602,
Texas,US,2020-09-22 04:30:33,31.0545,-97.5635,748779,15417,611856.0,112214.0,48.0,2550.317405427343,5622498.0,,2.084823668299781,84000048,USA,19390.678282891284,
Utah,US,2020-09-22 04:30:33,40.15,-111.8624,64394,441,51660.0,12293.0,49.0,2008.5727885393383,762051.0,,0.6848464142621984,84000049,USA,23769.83728420647,
Vermont,US,2020-09-22 04:30:33,44.0459,-72.7107,1719,58,1557.0,104.0,50.0,275.4856255478863,156739.0,,3.3740546829552067,84000050,USA,25118.87228781277,
Virgin Islands,US,2020-09-22 04:30:33,18.3358,-64.8963,1269,19,1186.0,64.0,78.0,1183.0182347018683,19312.0,,1.4972419227738376,850,VIR,18003.505239213933,
Virginia,US,2020-09-22 04:30:33,37.7693,-78.17,141138,3021,16903.0,121214.0,51.0,1653.5374123120105,1898637.0,,2.140458274879905,84000051,USA,22243.954937010858,
Washington,US,2020-09-22 04:30:33,47.4009,-121.4905,84270,2040,,,53.0,1106.6471978004156,1736556.0,,2.420790316838733,84000053,USA,22804.732778254398,
West Virginia,US,2020-09-22 04:30:33,38.4912,-80.9545,14181,315,10317.0,3549.0,54.0,791.2855362869229,519516.0,,2.221281997038291,84000054,USA,28988.470253835207,
Wisconsin,US,2020-09-22 04:30:33,44.2685,-89.6165,102498,1244,86822.0,14432.0,55.0,1760.3977992708892,1446215.0,,1.2136822181896232,84000055,USA,24838.667127871264,
Wyoming,US,2020-09-22 04:30:33,42.756,-107.3025,4944,49,4172.0,723.0,56.0,854.241575508977,94131.0,,0.9911003236245954,84000056,USA,16264.282715257994,
