Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-12 04:30:24,32.3182,-86.9023,165414,2664,71240.0,91510.0,1.0,3373.603076367708,2010018.0,,1.6105045522144437,84000001,USA,40994.12932614209,
Alaska,US,2020-10-12 04:30:24,61.3707,-152.4044,9735,61,5789.0,3885.0,2.0,1330.7452036443417,502997.0,,0.6266050333846944,84000002,USA,68758.17618875121,
American Samoa,US,2020-10-12 04:30:24,-14.271,-170.132,0,0,,,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-12 04:30:24,33.7298,-111.4312,225575,5759,37110.0,182706.0,4.0,3099.1038667941066,2395150.0,,2.5530311426354872,84000004,USA,21517.047578577374,
Arkansas,US,2020-10-12 04:30:24,34.9697,-92.3731,92833,1569,83454.0,7810.0,5.0,3076.1772467661917,1146654.0,,1.6901317419452135,84000005,USA,37996.304597647824,
California,US,2020-10-12 04:30:24,36.1162,-119.6816,860189,16489,,,6.0,2176.9314270169007,16047004.0,,1.9169823078192976,84000006,USA,40612.75924667666,
Colorado,US,2020-10-12 04:30:24,39.0598,-105.3111,78461,2113,6814.0,69534.0,8.0,1362.4691251691343,1541162.0,,2.6930576974547864,84000008,USA,26762.15752901331,
Connecticut,US,2020-10-12 04:30:24,41.5978,-72.7554,60038,4530,9522.0,45986.0,9.0,1683.9598046384485,1796539.0,,7.545221359805456,84000009,USA,50389.74421975005,
Delaware,US,2020-10-12 04:30:24,39.3185,-75.5071,22130,675,11430.0,10025.0,10.0,2272.6245784399507,310570.0,,3.050158156348848,84000010,USA,31893.76481365094,
Diamond Princess,US,2020-10-12 04:30:24,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-12 04:30:24,38.8974,-77.0268,15984,637,12531.0,2816.0,11.0,2264.82786373059,436167.0,,3.985235235235235,84000011,USA,61802.00042791418,
Florida,US,2020-10-12 04:30:24,27.7663,-81.6868,734491,15364,,,12.0,3419.7783500189057,10476892.0,,2.091788735328275,84000012,USA,48780.24160552855,
Georgia,US,2020-10-12 04:30:24,33.0406,-83.6431,331409,7416,,,13.0,3121.369469785653,3151039.0,,2.2377183480231375,84000013,USA,29678.00190309833,
Grand Princess,US,2020-10-12 04:30:24,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-10-12 04:30:24,13.4443,144.7937,2989,58,2072.0,859.0,66.0,1820.0196067685974,54971.0,,1.9404483104717296,316,GUM,33472.163868744254,
Hawaii,US,2020-10-12 04:30:24,21.0943,-157.4983,13472,169,10713.0,2590.0,15.0,951.4984405369977,454713.0,,1.2544536817102139,84000015,USA,32115.40308728472,
Idaho,US,2020-10-12 04:30:24,44.2405,-114.4788,48066,507,24089.0,23470.0,16.0,2689.6615400111355,333839.0,,1.0547996504805892,84000016,USA,18680.853802184032,
Illinois,US,2020-10-12 04:30:24,40.3495,-88.9861,322178,9230,,,17.0,2542.4759393302666,6310720.0,,2.864875938145994,84000017,USA,49801.208524015616,
Indiana,US,2020-10-12 04:30:24,39.8494,-86.2583,134981,3852,101184.0,29945.0,18.0,2005.0001344281877,1486182.0,,2.853734970106904,84000018,USA,22075.663313983106,
Iowa,US,2020-10-12 04:30:24,42.0115,-93.2105,99943,1462,76260.0,22221.0,19.0,3167.6951699962283,819460.0,,1.4628338152747067,84000019,USA,25972.799335672422,
