Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-18 05:10:31,32.3182,-86.9023,141454,2401,61232.0,77821.0,1.0,2884.9411148059885,1709120.0,,1.6973715836950527,84000001,USA,34857.342727227304,
Alaska,US,2020-09-18 05:10:31,61.3707,-152.4044,6584,44,2408.0,4132.0,2.0,900.0129862141085,415863.0,,0.6682867557715675,84000002,USA,56847.22060843831,
American Samoa,US,2020-09-18 05:10:31,-14.271,-170.132,0,0,,,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-09-18 05:10:31,33.7298,-111.4312,211660,5409,33381.0,172870.0,4.0,2907.9300651474705,1994345.0,,2.5555135594821885,84000004,USA,18586.81962768988,
Arkansas,US,2020-09-18 05:10:31,34.9697,-92.3731,73211,1166,64145.0,7900.0,5.0,2425.9693472472036,856918.0,,1.592656841185068,84000005,USA,28395.41600448538,
California,US,2020-09-18 05:10:31,36.1162,-119.6816,776598,14618,,,6.0,1965.308304723832,13080037.0,,1.8824602047294592,84000006,USA,33103.77398912737,
Colorado,US,2020-09-18 05:10:31,39.0598,-105.3111,63145,2006,6220.0,54919.0,8.0,1096.5079836964223,1153853.0,,3.1768152664502334,84000008,USA,20036.567052214235,
Connecticut,US,2020-09-18 05:10:31,41.5978,-72.7554,55386,4488,9204.0,41694.0,9.0,1553.4794253590244,1408273.0,,8.103130755064457,84000009,USA,39499.56903890206,
Delaware,US,2020-09-18 05:10:31,39.3185,-75.5071,19318,634,10193.0,8491.0,10.0,1983.8482424899669,267168.0,,3.2819132415363907,84000010,USA,27436.62735529348,
Diamond Princess,US,2020-09-18 05:10:31,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-18 05:10:31,38.8974,-77.0268,14790,619,11763.0,2408.0,11.0,2095.645902438402,341318.0,,4.1852603110209605,84000011,USA,48362.51981936921,
Florida,US,2020-09-18 05:10:31,27.7663,-81.6868,674456,13086,,,12.0,3140.2563500987094,9095141.0,,1.9402303486068773,84000012,USA,42346.831046492465,
Georgia,US,2020-09-18 05:10:31,33.0406,-83.6431,300903,6474,,,13.0,2834.049279189498,2679891.0,,2.1515239130218045,84000013,USA,25240.503274664672,
Grand Princess,US,2020-09-18 05:10:31,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-09-18 05:10:31,13.4443,144.7937,2045,30,1427.0,588.0,66.0,1245.212477698823,45253.0,,1.466992665036675,316,GUM,27554.81674978232,
Hawaii,US,2020-09-18 05:10:31,21.0943,-157.4983,11105,107,4105.0,6893.0,15.0,784.3223116213895,265500.0,,0.9635299414678073,84000015,USA,18751.69506848077,
Idaho,US,2020-09-18 05:10:31,44.2405,-114.4788,36489,434,19405.0,16650.0,16.0,2041.8395525624417,283365.0,,1.1893995450683768,84000016,USA,15856.446184106342,
Illinois,US,2020-09-18 05:10:31,40.3495,-88.9861,270294,8624,,,17.0,2133.032024363349,4923033.0,,3.1905998653318237,84000017,USA,38850.24101902955,
Indiana,US,2020-09-18 05:10:31,39.8494,-86.2583,108646,3459,85334.0,19853.0,18.0,1613.8215349203583,1269650.0,,3.183734329841872,84000018,USA,18859.30924112837,
Iowa,US,2020-09-18 05:10:31,42.0115,-93.2105,77204,1250,55834.0,20120.0,19.0,2446.9821588744467,701438.0,,1.619087093932957,84000019,USA,22232.08993778268,
Kansas,US,2020-09-18 05:10:31,38.5266,-96.7265,51106,587,1920.0,48599.0,20.0,1754.222167607062,464226.0,,1.1485931201815833,84000020,USA,15934.636637176767,
Kentucky,US,2020-09-18 05:10:31,37.6681,-84.6701,59370,1093,11109.0,47168.0,21.0,1328.8797098623825,1038685.0,,1.840997136600977,84000021,USA,23248.903847707745,
Louisiana,US,2020-09-18 05:10:31,31.1695,-91.8678,159304,5313,145570.0,8421.0,22.0,3426.781225410289,2124190.0,,3.3351328278009342,84000022,USA,45693.3561693635,
Maine,US,2020-09-18 05:10:31,44.6939,-69.3819,4962,138,4317.0,507.0,23.0,369.13820141465783,351378.0,,2.781136638452237,84000023,USA,26140.073143224432,
Maryland,US,2020-09-18 05:10:31,39.0639,-76.8021,118519,3861,7311.0,107347.0,24.0,1960.3915523150415,1494342.0,,3.257705515571343,84000024,USA,24717.517301610405,
Massachusetts,US,2020-09-18 05:10:31,42.2302,-71.5301,126128,9260,109397.0,7471.0,25.0,1829.930288024539,3199563.0,,7.341748065457313,84000025,USA,46420.91559481367,
Michigan,US,2020-09-18 05:10:31,43.3266,-84.5361,126722,6955,85513.0,34254.0,26.0,1268.887699102931,3251731.0,,5.488391913006423,84000026,USA,32560.1037443512,
Minnesota,US,2020-09-18 05:10:31,45.6945,-93.9002,86722,1994,79878.0,4850.0,27.0,1537.7244472689,1263546.0,,2.299301215377874,84000027,USA,22404.759743188923,
Mississippi,US,2020-09-18 05:10:31,32.7416,-89.6787,91935,2780,78971.0,10184.0,28.0,3089.0590491269086,633432.0,,3.023875564257356,84000028,USA,21283.611808414164,
Missouri,US,2020-09-18 05:10:31,38.4561,-92.2884,112179,1811,,,29.0,1827.7851894963167,1178581.0,,1.6143841538968968,84000029,USA,19203.174359031178,
