Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-28 04:30:37,32.3182,-86.9023,187267,2892,74439.0,109936.0,1.0,3819.2929697737286,2236574.0,,1.5443190738357533,84000001,USA,45614.71778038153,
Alaska,US,2020-10-28 04:30:37,61.3707,-152.4044,14803,70,7016.0,7717.0,2.0,2023.5255520849707,577429.0,,0.4728771195028035,84000002,USA,78932.80659426282,
American Samoa,US,2020-10-28 04:30:37,-14.271,-170.132,0,0,,,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-28 04:30:37,33.7298,-111.4312,240122,5891,40169.0,194062.0,4.0,3298.960517354913,2718140.0,,2.45333622075445,84000004,USA,23694.38185328541,
Arkansas,US,2020-10-28 04:30:37,34.9697,-92.3731,107679,1857,96322.0,9500.0,5.0,3568.1243712315313,1303236.0,,1.724570250466665,84000005,USA,43184.91194259137,
California,US,2020-10-28 04:30:37,36.1162,-119.6816,921475,17439,,,6.0,2332.0682311395135,18127049.0,,1.892556530345585,84000006,USA,45877.066952168185,
Colorado,US,2020-10-28 04:30:37,39.0598,-105.3111,98733,2236,7628.0,88869.0,8.0,1714.490818818574,1874101.0,,2.2646936687834867,84000008,USA,32543.617210443404,
Connecticut,US,2020-10-28 04:30:37,41.5978,-72.7554,68637,4595,9800.0,54242.0,9.0,1925.1465590287683,2221034.0,,6.694639917245801,84000009,USA,62296.0788289975,
Delaware,US,2020-10-28 04:30:37,39.3185,-75.5071,24249,717,12846.0,10686.0,10.0,2490.23377327566,343141.0,,2.9568229617716195,84000010,USA,35238.62044602183,
Diamond Princess,US,2020-10-28 04:30:37,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-28 04:30:37,38.8974,-77.0268,16906,644,13215.0,3047.0,11.0,2395.4692107250594,502538.0,,3.8092984739145868,84000011,USA,71206.33539686205,
Florida,US,2020-10-28 04:30:37,27.7663,-81.6868,786311,16505,,,12.0,3661.0514413133933,11435962.0,,2.0990422364687764,84000012,USA,53245.656188079774,
Georgia,US,2020-10-28 04:30:37,33.0406,-83.6431,353372,7844,,,13.0,3328.2275746195664,3474891.0,,2.219757083187123,84000013,USA,32728.19590968543,
Grand Princess,US,2020-10-28 04:30:37,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-10-28 04:30:37,13.4443,144.7937,4418,75,2611.0,1732.0,66.0,2690.14607651511,65045.0,,1.6976007243096423,316,GUM,39606.28147282149,
Hawaii,US,2020-10-28 04:30:37,21.0943,-157.4983,14773,215,11444.0,3114.0,15.0,1043.3852777652216,508490.0,,1.4553577472415893,84000015,USA,35913.55715770917,
Idaho,US,2020-10-28 04:30:37,44.2405,-114.4788,60923,585,28309.0,32029.0,16.0,3409.109349687896,373337.0,,0.9602284851369762,84000016,USA,20891.06999465604,
Illinois,US,2020-10-28 04:30:37,40.3495,-88.9861,387687,9838,,,17.0,3059.4418907905974,7393003.0,,2.537614106224867,84000017,USA,58342.07254032393,
Indiana,US,2020-10-28 04:30:37,39.8494,-86.2583,166564,4346,116834.0,45384.0,18.0,2474.1322289129334,2754311.0,,2.6092072716793546,84000018,USA,40912.379707196094,
Iowa,US,2020-10-28 04:30:37,42.0115,-93.2105,118563,1680,89490.0,27393.0,19.0,3757.8564025520827,869020.0,,1.4169681941246426,84000019,USA,27543.604420821088,
Kansas,US,2020-10-28 04:30:37,38.5266,-96.7265,83159,985,2549.0,79625.0,20.0,2854.4468601736717,625931.0,,1.18447792782501,84000020,USA,21485.188345643484,
Kentucky,US,2020-10-28 04:30:37,37.6681,-84.6701,99637,1428,18045.0,80164.0,21.0,2230.1766490072123,1821228.0,,1.4332025251663538,84000021,USA,40764.57699567538,
Louisiana,US,2020-10-28 04:30:37,31.1695,-91.8678,180991,5872,165282.0,9837.0,22.0,3893.289313314378,2723277.0,,3.2443602168063603,84000022,USA,58580.28985582067,
Maine,US,2020-10-28 04:30:37,44.6939,-69.3819,6309,146,5399.0,764.0,23.0,469.3456091747433,595786.0,,2.314154382627992,84000023,USA,44322.324157201394,
Maryland,US,2020-10-28 04:30:37,39.0639,-76.8021,141741,4108,8099.0,129534.0,24.0,2344.5005359198635,3311143.0,,2.8982439802174387,84000024,USA,54768.743962631175,
Massachusetts,US,2020-10-28 04:30:37,42.2302,-71.5301,153037,9888,122856.0,20293.0,25.0,2220.339983892644,5781231.0,,6.461182589831218,84000025,USA,83877.09080431303,
Michigan,US,2020-10-28 04:30:37,43.3266,-84.5361,182344,7585,114939.0,59820.0,26.0,1825.839701119181,4693470.0,,4.159720089501163,84000026,USA,46996.467457178966,
Minnesota,US,2020-10-28 04:30:37,45.6945,-93.9002,137536,2421,122100.0,13015.0,27.0,2438.740683789297,2698113.0,,1.7602664029781294,84000027,USA,47842.00458469631,
Mississippi,US,2020-10-28 04:30:37,32.7416,-89.6787,116617,3283,101385.0,11949.0,28.0,3918.385806624601,846161.0,,2.8151984702058876,84000028,USA,28431.405820071508,
Missouri,US,2020-10-28 04:30:37,38.4561,-92.2884,181494,2874,,,29.0,2957.167073894798,2438579.0,,1.583523422261893,84000029,USA,39732.91417838221,
Montana,US,2020-10-28 04:30:37,46.9219,-110.4544,29346,305,18981.0,10060.0,30.0,2745.752625896117,481322.0,,1.039323928303687,84000030,USA,45034.79674918458,
Nebraska,US,2020-10-28 04:30:37,41.1254,-98.2681,65376,620,42245.0,22511.0,31.0,3379.6386284589394,572760.0,,0.9483602545276554,84000031,USA,29609.058688756457,
Nevada,US,2020-10-28 04:30:37,38.3135,-117.0554,96908,1756,2385.0,92767.0,32.0,3146.204283159684,794921.0,,1.8120279027531268,84000032,USA,25807.816227489777,
New Hampshire,US,2020-10-28 04:30:37,43.4525,-71.5639,10530,475,8989.0,1066.0,33.0,774.4292721026748,590364.0,,4.510921177587845,84000033,USA,43418.344045168415,
New Jersey,US,2020-10-28 04:30:37,40.2989,-74.521,241901,16306,36609.0,188986.0,34.0,2723.4387014914114,4484813.0,,6.740774118337667,84000034,USA,50492.198433044105,
New Mexico,US,2020-10-28 04:30:37,34.8405,-106.2485,43169,980,20910.0,21279.0,35.0,2058.7754175471628,1124922.0,,2.2701475595913734,84000035,USA,53648.723858740974,
New York,US,2020-10-28 04:30:37,42.1657,-74.9481,502978,33495,79230.0,390253.0,36.0,2585.5317697361425,13945858.0,,6.659336988894147,84000036,USA,71687.94443341247,
North Carolina,US,2020-10-28 04:30:37,35.6301,-79.8064,263883,4211,231611.0,28061.0,37.0,2516.0267595110795,3890764.0,,1.5957829795780707,84000037,USA,37096.99502788117,
North Dakota,US,2020-10-28 04:30:37,47.5289,-99.784,39130,476,32339.0,6315.0,38.0,5134.752815387725,796514.0,,1.2164579606440071,84000038,USA,104520.89200091331,
Northern Mariana Islands,US,2020-10-28 04:30:37,15.0979,145.6739,92,2,29.0,61.0,69.0,166.835920499057,16085.0,,2.1739130434782608,580,MNP,29169.084578557962,
Ohio,US,2020-10-28 04:30:37,40.3888,-82.7649,202740,5165,161704.0,35871.0,39.0,1734.4363552369302,4282604.0,,2.5475979086514746,84000039,USA,36637.58544284847,
Oklahoma,US,2020-10-28 04:30:37,35.5653,-96.9289,118409,1273,101656.0,15480.0,40.0,2992.415157957943,1564476.0,,1.0750871977636836,84000040,USA,39537.21167023969,
Oregon,US,2020-10-28 04:30:37,44.572,-122.0709,42808,664,5870.0,36274.0,41.0,1014.9518568843908,836995.0,,1.5511119416931414,84000041,USA,19844.646548611254,
Pennsylvania,US,2020-10-28 04:30:37,40.5908,-77.2098,203632,8684,152803.0,42145.0,42.0,1590.6278313471446,3958256.0,,4.2645556690500515,84000042,USA,19160.842897146686,
Puerto Rico,US,2020-10-28 04:30:37,18.2208,-66.5901,63497,808,27607.0,35082.0,72.0,1988.199245137449,876554.0,,1.2725010630423486,630,PRI,27446.399060147905,
Rhode Island,US,2020-10-28 04:30:37,41.6809,-71.5118,31445,1201,2672.0,27572.0,44.0,2968.298814096422,1077670.0,,3.8193671489903007,84000044,USA,101728.30602599113,
South Carolina,US,2020-10-28 04:30:37,33.8569,-80.945,172579,3842,87892.0,80845.0,45.0,3351.8855387966782,1745026.0,,2.226226829452019,84000045,USA,33892.46324421982,
South Dakota,US,2020-10-28 04:30:37,44.2998,-99.4388,40730,375,29167.0,11188.0,46.0,4604.033870677855,249165.0,,0.9206972747360668,84000046,USA,28165.0895994954,
Tennessee,US,2020-10-28 04:30:37,35.7478,-86.6923,251774,3207,222348.0,26219.0,47.0,3686.741617653907,3586241.0,,1.273761389182362,84000047,USA,52513.53970480178,
Texas,US,2020-10-28 04:30:37,31.0545,-97.5635,899139,18383,763108.0,133093.0,48.0,3154.1859342021717,7883440.0,,2.009984867436999,84000048,USA,27188.13751511809,
Utah,US,2020-10-28 04:30:37,40.15,-111.8624,107228,578,78946.0,27704.0,49.0,3344.647684093179,1044695.0,,0.5390383108889469,84000049,USA,32586.047602619878,
Vermont,US,2020-10-28 04:30:37,44.0459,-72.7107,2113,58,1766.0,289.0,50.0,338.62776427148555,186291.0,,2.7449124467581636,84000050,USA,29854.853210553392,
Virgin Islands,US,2020-10-28 04:30:37,18.3358,-64.8963,1351,21,1308.0,22.0,78.0,1259.4622813886713,23659.0,,1.5544041450777202,850,VIR,22055.971958086287,
Virginia,US,2020-10-28 04:30:37,37.7693,-78.17,175409,3600,19702.0,152107.0,51.0,2055.0478535634447,2543515.0,,2.0523462308091376,84000051,USA,29799.18385747838,
Washington,US,2020-10-28 04:30:37,47.4009,-121.4905,106963,2304,,,53.0,1404.655324769501,2372596.0,,2.154015874648243,84000053,USA,31157.312387711816,
West Virginia,US,2020-10-28 04:30:37,38.4912,-80.9545,22710,434,17846.0,4430.0,54.0,1267.1951575400901,743737.0,,1.9110523998238662,84000054,USA,41499.77652502836,
Wisconsin,US,2020-10-28 04:30:37,44.2685,-89.6165,217429,1852,161260.0,54317.0,55.0,3734.3317244987234,2006587.0,,0.8517723026827149,84000055,USA,34463.02697462951,
Wyoming,US,2020-10-28 04:30:37,42.756,-107.3025,11806,77,7906.0,3823.0,56.0,2039.8818852061047,125492.0,,0.6522107403015416,84000056,USA,21682.945751167583,
