Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-13 03:32:30,32.3182,-86.9023,10566,435,,,1,215.49258288235097,192455,1287,4.116978989210676,84000001,USA,3925.1017450901813,12.299311926605505
Alaska,US,2020-05-13 03:32:30,61.3707,-152.4044,384,10,334,40.0,2,52.49164439644861,29961,,2.6041666666666665,84000002,USA,5012.3044956997,
American Samoa,US,2020-05-13 03:32:30,-14.270999999999999,-170.132,0,0,,,60,0.0,105,,,16,ASM,188.7097643823799,
Arizona,US,2020-05-13 03:32:30,33.7298,-111.4312,11736,562,2909,8265.0,4,161.23720705173727,163441,1564,4.788684389911384,84000004,USA,1687.6875416368023,13.32651670074983
Arkansas,US,2020-05-13 03:32:30,34.9697,-92.3731,4164,95,3220,849.0,5,137.98112799903507,70444,485,2.281460134486071,84000005,USA,2720.8677236660724,11.64745437079731
California,US,2020-05-13 03:32:30,36.1162,-119.6816,71637,2859,,,6,181.20215610242937,1033370,,3.9931840719583223,84000006,USA,2635.5684030705493,
Colorado,US,2020-05-13 03:32:30,39.0598,-105.3111,20157,1010,3114,16033.0,8,350.0247276485673,108657,3663,5.0106662697822095,84000008,USA,1917.4269558568458,18.172347075457658
Connecticut,US,2020-05-13 03:32:30,41.5978,-72.7554,34333,3041,5413,25879.0,9,962.9799788908999,138424,9389,8.85736754725774,84000009,USA,3882.5485858501715,27.346867445315002
Delaware,US,2020-05-13 03:32:30,39.3185,-75.5071,6741,339,2802,3600.0,10,692.262190838848,33291,,5.0289274588340005,84000010,USA,3418.7955192428553,
Diamond Princess,US,2020-05-13 03:32:30,,,49,0,,,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-13 03:32:30,38.8974,-77.0268,6485,336,886,5263.0,11,918.8819254437484,31050,,5.181187355435621,84000011,USA,4399.581154206382,
Florida,US,2020-05-13 03:32:30,27.7663,-81.6868,41923,1779,,,12,195.19281756732565,900786,7654,4.243494024759679,84000012,USA,4194.045210629034,18.25728120602056
Georgia,US,2020-05-13 03:32:30,33.0406,-83.6431,34924,1498,,,13,328.9310409880062,262179,6130,4.289313938838621,84000013,USA,2585.7465037601364,17.55239949604856
Grand Princess,US,2020-05-13 03:32:30,,,103,3,,,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-13 03:32:30,13.4443,144.7937,152,5,124,23.0,66,92.55369027394674,4091,,3.289473684210526,316,GUM,2491.0338612547116,
Hawaii,US,2020-05-13 03:32:30,21.0943,-157.4983,635,17,561,57.0,15,44.84868688695023,37939,81,2.677165354330709,84000015,USA,2679.712894462864,12.755905511811024
Idaho,US,2020-05-13 03:32:30,44.2405,-114.4788,2293,69,1508,716.0,16,128.3109456007476,32705,210,3.009158307893589,84000016,USA,2030.7395791485485,9.158307893589184
Illinois,US,2020-05-13 03:32:30,40.3495,-88.9861,83021,3601,,,17,655.1623480161218,471691,,4.33745678804158,84000017,USA,4019.29913912758,
Indiana,US,2020-05-13 03:32:30,39.8494,-86.2583,25127,1610,,,18,373.23503587747217,150510,,6.407450153221634,84000018,USA,2299.9715464286796,
Iowa,US,2020-05-13 03:32:30,42.0115,-93.2105,12912,289,5618,7005.0,19,409.2460706101608,81288,,2.2382280049566297,84000019,USA,3101.7513172941867,
Kansas,US,2020-05-13 03:32:30,38.5266,-96.7265,7240,184,376,6680.0,20,248.51423499149078,54109,660,2.541436464088398,84000020,USA,2218.9569930219054,9.116022099447514
Kentucky,US,2020-05-13 03:32:30,37.6681,-84.6701,6853,321,2335,4197.0,21,153.39081441278267,104024,1767,4.684079964978841,84000021,USA,3038.7026798387406,25.784328031519042
Louisiana,US,2020-05-13 03:32:30,31.1695,-91.8678,32050,2347,22608,7095.0,22,689.4261178275484,228012,,7.322932917316693,84000022,USA,4959.730413685003,
Maine,US,2020-05-13 03:32:30,44.6939,-69.3819,1477,65,913,499.0,23,109.87850130782942,23569,202,4.400812457684496,84000023,USA,2007.570659775163,13.676371022342586
Maryland,US,2020-05-13 03:32:30,39.0639,-76.8021,34061,1756,2394,29911.0,24,563.3940268092258,169503,6287,5.155456387070256,84000024,USA,2851.9846180637637,18.45806053844573
Massachusetts,US,2020-05-13 03:32:30,42.2302,-71.5301,79332,5141,,,25,1150.989705771619,401496,7842,6.480361014470831,84000025,USA,5849.495000708065,9.885040084707306
Michigan,US,2020-05-13 03:32:30,43.3266,-84.5361,48021,4674,22686,20661.0,26,480.84197060196215,307890,,9.733241706753295,84000026,USA,3864.440706647041,
Minnesota,US,2020-05-13 03:32:30,45.6945,-93.9002,12494,614,,,27,221.53927774010788,120834,1799,4.914358892268289,84000027,USA,2442.8448223229366,14.398911477509204
Mississippi,US,2020-05-13 03:32:30,32.7416,-89.6787,9908,457,6268,3183.0,28,332.9134394816926,97692,1582,4.612434396447315,84000028,USA,3374.2676686909326,15.966895438029875
Missouri,US,2020-05-13 03:32:30,38.4561,-92.2884,10297,534,,,29,167.77386227585887,121296,,5.185976498009129,84000029,USA,2070.0897830788385,
