Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-02 04:30:36,32.3182,-86.9023,155727,2548,67948.0,85231.0,1.0,3176.037616365689,1886895.0,,1.6361966775189916,84000001,USA,38483.04724378134,
Alaska,US,2020-10-02 04:30:36,61.3707,-152.4044,7996,58,4838.0,3100.0,2.0,1093.0291369635497,462323.0,,0.7253626813406704,84000002,USA,63198.16279244612,
American Samoa,US,2020-10-02 04:30:36,-14.271,-170.132,0,0,,,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-10-02 04:30:36,33.7298,-111.4312,219212,5674,35411.0,178127.0,4.0,3011.6846141978044,2216176.0,,2.5883619509880846,84000004,USA,20214.661457506867,
Arkansas,US,2020-10-02 04:30:36,34.9697,-92.3731,84821,1384,76186.0,7251.0,5.0,2810.686181077366,1042616.0,,1.6316714021291896,84000005,USA,34548.83087171997,
California,US,2020-10-02 04:30:36,36.1162,-119.6816,824968,15890,,,6.0,2087.774205971656,14771851.0,,1.9262333833580225,84000006,USA,37385.52244959743,
Colorado,US,2020-10-02 04:30:36,39.0598,-105.3111,71218,2054,6531.0,62633.0,8.0,1236.6949969576658,1357159.0,,2.884102333679688,84000008,USA,23566.959832852208,
Connecticut,US,2020-10-02 04:30:36,41.5978,-72.7554,57742,4511,9408.0,43823.0,9.0,1619.5610619846314,1604380.0,,7.812337639846213,84000009,USA,45000.02384099794,
Delaware,US,2020-10-02 04:30:36,39.3185,-75.5071,20787,654,10648.0,9485.0,10.0,2134.7061505662564,288217.0,,3.146197142444797,84000010,USA,29598.23940913815,
Diamond Princess,US,2020-10-02 04:30:36,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-02 04:30:36,38.8974,-77.0268,15358,628,12202.0,2528.0,11.0,2176.127773471872,390180.0,,4.089074098189869,84000011,USA,55285.94443633644,
Florida,US,2020-10-02 04:30:36,27.7663,-81.6868,709144,14444,,,12.0,3301.763123368165,9884572.0,,2.0368218584659816,84000012,USA,46022.40915791081,
Georgia,US,2020-10-02 04:30:36,33.0406,-83.6431,319359,7063,,,13.0,3007.8767700976027,2954392.0,,2.2116176465983424,84000013,USA,27825.885810521064,
Grand Princess,US,2020-10-02 04:30:36,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-10-02 04:30:36,13.4443,144.7937,2488,49,1866.0,573.0,66.0,1514.9577723788125,50548.0,,1.9694533762057878,316,GUM,30778.973262943815,
Hawaii,US,2020-10-02 04:30:36,21.0943,-157.4983,12515,139,10298.0,2078.0,15.0,883.9075848664286,298463.0,,1.110667199360767,84000015,USA,21079.80099896036,
Idaho,US,2020-10-02 04:30:36,44.2405,-114.4788,42561,472,22180.0,19909.0,16.0,2381.614546756833,309156.0,,1.1089964991424073,84000016,USA,17299.65054432827,
