Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-19 04:30:00,32.3182,-86.9023,110415,1936,41523.0,66956.0,1,2251.9036095925403,1321254.0,12958.0,1.7533849567540643,84000001,USA,26946.85189320819,11.74146664
Alaska,US,2020-08-19 04:30:00,61.3707,-152.4044,4418,29,1468.0,2921.0,2,603.9273045403905,310009.0,,0.6564056133997284,84000002,USA,42377.29736,
American Samoa,US,2020-08-19 04:30:00,-14.271,-170.132,0,0,,,60,0.0,1514.0,,,16,ASM,2721.015079,
Arizona,US,2020-08-19 04:30:00,33.7298,-111.4312,194920,4529,28027.0,162364.0,4,2677.9444784018942,1578782.0,20878.0,2.323517340447363,84000004,USA,15167.46701,10.71106095
Arkansas,US,2020-08-19 04:30:00,34.9697,-92.3731,53487,619,46970.0,5898.0,5,1772.3815065524468,633062.0,3695.0,1.1572905565838427,84000005,USA,20977.57177,6.908220689
California,US,2020-08-19 04:30:00,36.1162,-119.6816,644700,11254,,,6,1631.4597131120665,10049039.0,,1.745818505614108,84000006,USA,25432.73508,
Colorado,US,2020-08-19 04:30:00,39.0598,-105.3111,53631,1899,5712.0,46020.0,8,931.2981181981602,881252.0,6739.0,3.5408625608323545,84000008,USA,15302.87202,12.56994703
Connecticut,US,2020-08-19 04:30:00,41.5978,-72.7554,51255,4456,8809.0,37990.0,9,1437.612175401307,992731.0,11015.0,8.693785972100283,84000009,USA,27844.35026,21.49058628
Delaware,US,2020-08-19 04:30:00,39.3185,-75.5071,16593,611,8749.0,7233.0,10,1704.006309537013,213845.0,,3.682275658410173,84000010,USA,21960.65987,
Diamond Princess,US,2020-08-19 04:30:00,,,49,0,,,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-19 04:30:00,38.8974,-77.0268,13325,599,10595.0,2131.0,11,1888.0650202834152,249478.0,,4.4953095684803,84000011,USA,35349.39476,
Florida,US,2020-08-19 04:30:00,27.7663,-81.6868,579932,9758,,,12,2700.1541177266486,7290620.0,35112.0,1.682611064745522,84000012,USA,33945.01012839481,6.054502942
Georgia,US,2020-08-19 04:30:00,33.0406,-83.6431,241677,4794,,,13,2276.2303056024048,2060319.0,22429.0,1.9836393202497549,84000013,USA,19405.07598,9.280568693
Grand Princess,US,2020-08-19 04:30:00,,,103,3,,,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-08-19 04:30:00,13.4443,144.7937,599,5,353.0,241.0,66,364.734608382198,29226.0,,0.8347245409015025,316,GUM,17795.88258,
Hawaii,US,2020-08-19 04:30:00,21.0943,-157.4983,5349,41,1868.0,3440.0,15,377.78838765086107,164199.0,288.0,0.7664984109179286,84000015,USA,11597.02289,5.38418396
Idaho,US,2020-08-19 04:30:00,44.2405,-114.4788,28321,282,11093.0,16946.0,16,1584.7772744695912,226869.0,1129.0,0.9957275519932206,84000016,USA,12695.06146,3.986441157
Illinois,US,2020-08-19 04:30:00,40.3495,-88.9861,210924,7994,,,17,1664.5121486485643,3440604.0,,3.7899907075534314,84000017,USA,27151.61459,
Indiana,US,2020-08-19 04:30:00,39.8494,-86.2583,81847,3108,61518.0,17221.0,18,1215.7507056737163,928614.0,10037.0,3.797329162950383,84000018,USA,13793.5798,12.2631251
Iowa,US,2020-08-19 04:30:00,42.0115,-93.2105,53201,1002,41565.0,10634.0,19,1686.2066451774447,557098.0,,1.8834232439239864,84000019,USA,17657.23106,
Kansas,US,2020-08-19 04:30:00,38.5266,-96.7265,34859,411,1409.0,33039.0,20,1196.5411212111019,354262.0,2034.0,1.1790355431882729,84000020,USA,12160.10358,5.832425303
Kentucky,US,2020-08-19 04:30:00,37.6681,-84.6701,40299,830,9233.0,30236.0,21,902.0131956837486,726900.0,4252.0,2.0596044566862703,84000021,USA,16270.21494,10.5511303
Louisiana,US,2020-08-19 04:30:00,31.1695,-91.8678,139125,4554,103512.0,31059.0,22,2992.711658120364,1689991.0,,3.2733153638814017,84000022,USA,36353.32088,
Maine,US,2020-08-19 04:30:00,44.6939,-69.3819,4213,127,3649.0,437.0,23,313.41782397419456,214326.0,401.0,3.0144789935912653,84000023,USA,15944.35997,9.518158082
Maryland,US,2020-08-19 04:30:00,39.0639,-76.8021,101235,3650,6008.0,91577.0,24,1674.5014622011088,1167305.0,13698.0,3.6054724156665183,84000024,USA,19308.08445,13.53089347
Massachusetts,US,2020-08-19 04:30:00,42.2302,-71.5301,124063,8848,100486.0,14729.0,25,1799.9701995051726,1476567.0,12192.0,7.131860425751433,84000025,USA,21422.79807,9.82726518
Michigan,US,2020-08-19 04:30:00,43.3266,-84.5361,103402,6608,67778.0,29016.0,26,1035.3808009867369,2362525.0,,6.390592058180693,84000026,USA,23656.34153,
Minnesota,US,2020-08-19 04:30:00,45.6945,-93.9002,66092,1767,59568.0,4757.0,27,1171.9204373618704,1003306.0,5932.0,2.673545966228893,84000027,USA,17790.27426,8.975367669
