Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-02 04:30:23,32.3182,-86.9023,127234,2200,48028.0,77006.0,1.0,2594.9255432948175,1503412.0,,1.7290975682600562,84000001,USA,30661.947285284972,
Alaska,US,2020-09-02 04:30:23,61.3707,-152.4044,5344,39,2246.0,3059.0,2.0,730.5087178505765,374255.0,,0.7297904191616766,84000002,USA,51159.53222289812,
American Samoa,US,2020-09-02 04:30:23,-14.271,-170.132,0,0,,,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-09-02 04:30:23,33.7298,-111.4312,202342,5044,30841.0,166457.0,4.0,2779.9129984034275,1774187.0,,2.4928092042186,84000004,USA,16609.93276699726,
Arkansas,US,2020-09-02 04:30:23,34.9697,-92.3731,61497,814,55647.0,5036.0,5.0,2037.8062988848844,731025.0,,1.3236418036652196,84000005,USA,24223.74017663175,
California,US,2020-09-02 04:30:23,36.1162,-119.6816,717876,12922,,,6.0,1816.6834095869524,11470696.0,,1.800192808144751,84000006,USA,29030.753344351186,
Colorado,US,2020-09-02 04:30:23,39.0598,-105.3111,57775,1946,5953.0,49876.0,8.0,1003.2583539165539,1009970.0,,3.3682388576373863,84000008,USA,17538.050016531404,
Connecticut,US,2020-09-02 04:30:23,41.5978,-72.7554,53006,4466,8967.0,39573.0,9.0,1486.7246311447016,1192338.0,,8.425461268535637,84000009,USA,33442.97387559543,
Delaware,US,2020-09-02 04:30:23,39.3185,-75.5071,17535,620,9419.0,7496.0,10.0,1800.7443281945111,238423.0,,3.535785571713715,84000010,USA,24484.680066217275,
Diamond Princess,US,2020-09-02 04:30:23,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-02 04:30:23,38.8974,-77.0268,14049,607,11150.0,2292.0,11.0,1990.6510671641051,292844.0,,4.3205922129688945,84000011,USA,41494.07225515021,
Florida,US,2020-09-02 04:30:23,27.7663,-81.6868,631040,11374,,,12.0,2938.1121484074415,8144874.0,,1.8024213995943206,84000012,USA,37922.40309116366,
Georgia,US,2020-09-02 04:30:23,33.0406,-83.6431,272697,5733,,,13.0,2568.391595587743,2368498.0,,2.1023333590028495,84000013,USA,22307.654126618112,
Grand Princess,US,2020-09-02 04:30:23,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-09-02 04:30:23,13.4443,144.7937,1447,13,568.0,866.0,66.0,881.0867751736904,38322.0,,0.8984105044920525,316,GUM,23334.490254461758,
Hawaii,US,2020-09-02 04:30:23,21.0943,-157.4983,8653,74,2578.0,6001.0,15.0,611.1428151697329,198182.0,,0.8551947301513926,84000015,USA,13997.169235637119,
Idaho,US,2020-09-02 04:30:23,44.2405,-114.4788,32353,367,14963.0,17023.0,16.0,1810.3986144880014,257689.0,,1.1343615738880475,84000016,USA,14419.676956350215,
Illinois,US,2020-09-02 04:30:23,40.3495,-88.9861,238216,8273,,,17.0,1879.887665711187,4088824.0,,3.472898545857541,84000017,USA,32267.059327937164,
Indiana,US,2020-09-02 04:30:23,39.8494,-86.2583,94891,3270,72391.0,19230.0,18.0,1409.505543417408,1083765.0,,3.446059162618162,84000018,USA,16098.18397173354,
Iowa,US,2020-09-02 04:30:23,42.0115,-93.2105,65847,1125,47437.0,17285.0,19.0,2087.0218410368075,623547.0,,1.708506082281653,84000019,USA,19763.333301638315,
Kansas,US,2020-09-02 04:30:23,38.5266,-96.7265,42940,456,1673.0,40811.0,20.0,1473.922824659477,413249.0,,1.0619469026548674,84000020,USA,14184.842416574387,
Kentucky,US,2020-09-02 04:30:23,37.6681,-84.6701,49185,948,10417.0,37820.0,21.0,1100.9086833347023,830421.0,,1.9274168953949375,84000021,USA,18587.32722829088,
Louisiana,US,2020-09-02 04:30:23,31.1695,-91.8678,148882,4984,127918.0,15980.0,22.0,3202.594049123278,1889825.0,,3.3476175763356215,84000022,USA,40651.941127096616,
Maine,US,2020-09-02 04:30:23,44.6939,-69.3819,4549,132,3945.0,472.0,23.0,338.41388114374814,268735.0,,2.901736645416575,84000023,USA,19992.01018886902,
Maryland,US,2020-09-02 04:30:23,39.0639,-76.8021,108863,3761,6976.0,98126.0,24.0,1800.6742004207963,1338917.0,,3.454800988398262,84000024,USA,22146.673327069908,
Massachusetts,US,2020-09-02 04:30:23,42.2302,-71.5301,128888,9064,103920.0,15904.0,25.0,1869.9737961666465,1764172.0,,7.032462292843399,84000025,USA,25595.520234086227,
Michigan,US,2020-09-02 04:30:23,43.3266,-84.5361,113820,6767,76151.0,30902.0,26.0,1139.6979049564843,2789407.0,,5.945352310665964,84000026,USA,27930.77942339617,
Minnesota,US,2020-09-02 04:30:23,45.6945,-93.9002,76355,1871,68488.0,5996.0,27.0,1353.900396337917,1132922.0,,2.4503961757579726,84000027,USA,20088.580247789218,
Mississippi,US,2020-09-02 04:30:23,32.7416,-89.6787,83584,2493,67918.0,13173.0,28.0,2808.461538720004,577517.0,,2.9826282542113325,84000028,USA,19404.841625872894,
Missouri,US,2020-09-02 04:30:23,38.4561,-92.2884,88331,1585,,,29.0,1439.2185130318433,991244.0,,1.7943870215439652,84000029,USA,16150.804538969744,
Montana,US,2020-09-02 04:30:23,46.9219,-110.4544,7509,105,5459.0,1945.0,30.0,702.5780845039849,252296.0,,1.3983220135836996,84000030,USA,23606.024824612785,
Nebraska,US,2020-09-02 04:30:23,41.1254,-98.2681,34574,399,26177.0,7998.0,31.0,1787.316843189234,363075.0,,1.1540463932434777,84000031,USA,18769.308232803007,
Nevada,US,2020-09-02 04:30:23,38.3135,-117.0554,69633,1313,1798.0,66522.0,32.0,2260.6971854672297,600349.0,,1.8856002182873064,84000032,USA,19490.863449773322,
New Hampshire,US,2020-09-02 04:30:23,43.4525,-71.5639,7297,432,6615.0,250.0,33.0,536.6581575055287,210916.0,,5.9202411950116485,84000033,USA,15511.825674720583,
New Jersey,US,2020-09-02 04:30:23,40.2989,-74.521,195879,15950,33949.0,145980.0,34.0,2205.3007197549255,2859048.0,,8.1427820235962,84000034,USA,32188.54809455776,
New Mexico,US,2020-09-02 04:30:23,34.8405,-106.2485,25460,787,12960.0,11713.0,35.0,1214.214416149338,760874.0,,3.0911233307148467,84000035,USA,36286.888439639086,
New York,US,2020-09-02 04:30:23,42.1657,-74.9481,437757,32800,75142.0,329815.0,36.0,2250.2666735411576,8340030.0,,7.492741406762199,84000036,USA,42871.482501327126,
North Carolina,US,2020-09-02 04:30:23,35.6301,-79.8064,169424,2741,145884.0,20799.0,37.0,1615.3951474835633,2295698.0,,1.6178345452828407,84000037,USA,21888.630945366192,
North Dakota,US,2020-09-02 04:30:23,47.5289,-99.784,12000,145,9610.0,2245.0,38.0,1574.6750264414181,202418.0,,1.2083333333333333,84000038,USA,26561.88079185158,
Northern Mariana Islands,US,2020-09-02 04:30:23,15.0979,145.6739,57,2,29.0,26.0,69.0,103.36573335267663,13541.0,,3.508771929824561,580,MNP,24555.708689975338,
Ohio,US,2020-09-02 04:30:23,40.3888,-82.7649,124606,3938,104024.0,16644.0,39.0,1066.0016596658425,2269669.0,,3.160361459319776,84000039,USA,19416.969655491008,
Oklahoma,US,2020-09-02 04:30:23,35.5653,-96.9289,59398,808,49989.0,8601.0,40.0,1501.0976830510003,886912.0,,1.360315162126671,84000040,USA,22413.912055458582,
Oregon,US,2020-09-02 04:30:23,44.572,-122.0709,26946,464,4938.0,21544.0,41.0,638.8734053356101,561800.0,,1.7219624434053291,84000041,USA,13319.939104785339,
Pennsylvania,US,2020-09-02 04:30:23,40.5908,-77.2098,139258,7682,109183.0,22393.0,42.0,1087.7840935498382,2308933.0,,5.516379669390627,84000042,USA,13082.060920377295,
Puerto Rico,US,2020-09-02 04:30:23,18.2208,-66.5901,33421,435,,,72.0,1046.468446883139,561780.0,,1.3015768528769336,630,PRI,17590.28886299063,
Rhode Island,US,2020-09-02 04:30:23,41.6809,-71.5118,22002,1080,2113.0,18809.0,44.0,2076.9124028541733,530488.0,,4.908644668666485,84000044,USA,50076.22519613239,
South Carolina,US,2020-09-02 04:30:23,33.8569,-80.945,119846,2757,51431.0,65658.0,45.0,2327.6880401591543,954402.0,,2.3004522470503814,84000045,USA,18536.70644747407,
South Dakota,US,2020-09-02 04:30:23,44.2998,-99.4388,13749,167,10832.0,2750.0,46.0,1554.1581558544026,147595.0,,1.2146337915484762,84000046,USA,16683.829588575936,
Tennessee,US,2020-09-02 04:30:23,35.7478,-86.6923,156329,1781,118885.0,35663.0,47.0,2289.134820697203,2217751.0,,1.1392639881276028,84000047,USA,32474.659453690885,
Texas,US,2020-09-02 04:30:23,31.0545,-97.5635,658601,13240,514861.0,113130.0,48.0,2211.4554822459095,5033554.0,,2.0647785275509136,84000048,USA,17359.54841310047,
Utah,US,2020-09-02 04:30:23,40.15,-111.8624,52403,409,44338.0,7656.0,49.0,1634.5504214340924,664521.0,,0.7804896666221399,84000049,USA,20727.68888425862,
Vermont,US,2020-09-02 04:30:23,44.0459,-72.7107,1635,58,1432.0,145.0,50.0,262.0238497794032,138446.0,,3.547400611620795,84000050,USA,22187.25009575489,
Virgin Islands,US,2020-09-02 04:30:23,18.3358,-64.8963,1143,15,950.0,178.0,78.0,1065.5554312562926,16387.0,,1.3123359580052494,850,VIR,15276.690159227355,
Virginia,US,2020-09-02 04:30:23,37.7693,-78.17,121615,2612,15199.0,103804.0,51.0,1424.810840442157,1598689.0,,2.1477613781194753,84000051,USA,18729.83939230877,
Washington,US,2020-09-02 04:30:23,47.4009,-121.4905,75977,1918,,,53.0,997.7421875789981,1473245.0,,2.524448188267502,84000053,USA,19346.89036339709,
West Virginia,US,2020-09-02 04:30:23,38.4912,-80.9545,10513,224,8163.0,2126.0,54.0,586.6148256811523,438441.0,,2.130695329591934,84000054,USA,24464.566801718836,
Wisconsin,US,2020-09-02 04:30:23,44.2685,-89.6165,76584,1130,67902.0,7552.0,55.0,1315.3262020660088,1265321.0,,1.475504021727776,84000055,USA,21731.822121126665,
Wyoming,US,2020-09-02 04:30:23,42.756,-107.3025,3874,37,3206.0,631.0,56.0,669.3632410035956,76567.0,,0.9550851832731028,84000056,USA,13229.513493526667,
