Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-31 04:30:24,32.3182,-86.9023,124944,2162,48028.0,74754.0,1.0,2548.221207235705,1480497.0,,1.7303752080932258,84000001,USA,30194.598001095208,
Alaska,US,2020-08-31 04:30:24,61.3707,-152.4044,5273,37,2233.0,3003.0,2.0,720.8032315168582,346839.0,,0.7016878437322207,84000002,USA,47411.84752817666,
American Samoa,US,2020-08-31 04:30:24,-14.271,-170.132,0,0,,,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-08-31 04:30:24,33.7298,-111.4312,201661,5030,30539.0,166092.0,4.0,2770.5569539247094,1749788.0,,2.4942849633791364,84000004,USA,16478.74206402035,
Arkansas,US,2020-08-31 04:30:24,34.9697,-92.3731,60856,784,54408.0,5664.0,5.0,2016.5656881626508,712687.0,,1.2882871039831734,84000005,USA,23616.079771913617,
California,US,2020-08-31 04:30:24,36.1162,-119.6816,709735,12737,,,6.0,1796.072066104709,11231829.0,,1.7947829125732033,84000006,USA,28426.213832615795,
Colorado,US,2020-08-31 04:30:24,39.0598,-105.3111,57223,1942,5933.0,49348.0,8.0,993.6729171123663,994951.0,,3.39374027925834,84000008,USA,17277.246256817467,
Connecticut,US,2020-08-31 04:30:24,41.5978,-72.7554,52495,4465,8967.0,39063.0,9.0,1472.3919841516265,1127506.0,,8.505571959234214,84000009,USA,31624.550842610985,
Delaware,US,2020-08-31 04:30:24,39.3185,-75.5071,17343,615,9318.0,7410.0,10.0,1781.0270250286517,234661.0,,3.5460992907801416,84000010,USA,24098.344157311214,
Diamond Princess,US,2020-08-31 04:30:24,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-31 04:30:24,38.8974,-77.0268,13959,606,11087.0,2266.0,11.0,1977.8986580214778,288089.0,,4.341285192349022,84000011,USA,40820.31997211473,
Florida,US,2020-08-31 04:30:24,27.7663,-81.6868,621586,11119,,,12.0,2894.0944755958226,8028475.0,,1.7888112023115064,84000012,USA,37380.45120861662,
Georgia,US,2020-08-31 04:30:24,33.0406,-83.6431,268973,5604,,,13.0,2533.3171712194194,2327490.0,,2.0834804980425545,84000013,USA,21921.421045389267,
Grand Princess,US,2020-08-31 04:30:24,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-08-31 04:30:24,13.4443,144.7937,1287,10,488.0,789.0,66.0,783.6618380432201,37460.0,,0.777000777000777,316,GUM,22809.61340567135,
Hawaii,US,2020-08-31 04:30:24,21.0943,-157.4983,8339,63,2477.0,5799.0,15.0,588.9656692130362,193935.0,,0.7554862693368509,84000015,USA,13697.212742394793,
Idaho,US,2020-08-31 04:30:24,44.2405,-114.4788,31858,359,14490.0,17009.0,16.0,1782.6995660482412,254325.0,,1.126875510075962,84000016,USA,14231.43534230708,
Illinois,US,2020-08-31 04:30:24,40.3495,-88.9861,235058,8228,,,17.0,1854.9662278215578,4018484.0,,3.500412664108433,84000017,USA,31711.969416234653,
Indiana,US,2020-08-31 04:30:24,39.8494,-86.2583,93313,3250,70534.0,19529.0,18.0,1386.066020728084,1065356.0,,3.482901632141288,84000018,USA,15824.737727634823,
