Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-21 04:30:33,32.3182,-86.9023,144325,2437,61232.0,80656.0,1.0,2943.4948915857753,1741523.0,,1.6885501472371385,84000001,USA,35518.19888501046,
Alaska,US,2020-09-21 04:30:33,61.3707,-152.4044,6868,45,2438.0,4385.0,2.0,938.8349315489819,426925.0,,0.6552125800815376,84000002,USA,58359.362718629745,
American Samoa,US,2020-09-21 04:30:33,-14.271,-170.132,0,0,,,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-09-21 04:30:33,33.7298,-111.4312,214021,5477,33835.0,174709.0,4.0,2940.3671004106905,2035326.0,,2.5590946682802156,84000004,USA,19013.295887173517,
Arkansas,US,2020-09-21 04:30:33,34.9697,-92.3731,75723,1181,67853.0,6689.0,5.0,2509.2086828700603,883984.0,,1.5596318159608045,84000005,USA,29292.29333647911,
California,US,2020-09-21 04:30:33,36.1162,-119.6816,788315,14872,,,6.0,1994.9598887412637,13523158.0,,1.8867038882186302,84000006,USA,34225.2522719362,
Colorado,US,2020-09-21 04:30:33,39.0598,-105.3111,64857,2014,6274.0,56569.0,8.0,1126.236729726801,1195379.0,,3.105293183465162,84000008,USA,20757.66279266839,
Connecticut,US,2020-09-21 04:30:33,41.5978,-72.7554,55527,4492,9204.0,41831.0,9.0,1557.43422619273,1422148.0,,8.089758135681741,84000009,USA,39888.73826987841,
Delaware,US,2020-09-21 04:30:33,39.3185,-75.5071,19566,635,10299.0,8632.0,10.0,2009.3164257458686,271421.0,,3.2454257385260146,84000010,USA,27873.38615927473,
Diamond Princess,US,2020-09-21 04:30:33,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-21 04:30:33,38.8974,-77.0268,14955,620,11829.0,2506.0,11.0,2119.0253191998854,355144.0,,4.145770645269141,84000011,USA,50321.57325054658,
Florida,US,2020-09-21 04:30:33,27.7663,-81.6868,683754,13296,,,12.0,3183.5476894050803,9226792.0,,1.9445590080643038,84000012,USA,42959.79599712949,
Georgia,US,2020-09-21 04:30:33,33.0406,-83.6431,306155,6602,,,13.0,2883.515142987145,2750822.0,,2.1564240335777627,84000013,USA,25908.565571890653,
Grand Princess,US,2020-09-21 04:30:33,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-09-21 04:30:33,13.4443,144.7937,2074,31,1450.0,593.0,66.0,1262.8707475537208,45958.0,,1.4946962391513983,316,GUM,27984.09537901345,
Hawaii,US,2020-09-21 04:30:33,21.0943,-157.4983,11403,120,4622.0,6661.0,15.0,805.3694119242417,279849.0,,1.0523546435148645,84000015,USA,19765.13413641911,
Idaho,US,2020-09-21 04:30:33,44.2405,-114.4788,37491,443,20105.0,16943.0,16.0,2097.90914152535,286830.0,,1.181616921394468,84000016,USA,16050.339523184663,
Illinois,US,2020-09-21 04:30:33,40.3495,-88.9861,276443,8686,,,17.0,2181.557015365037,5107351.0,,3.1420582181498538,84000017,USA,40304.791237186815,
Indiana,US,2020-09-21 04:30:33,39.8494,-86.2583,111505,3488,87090.0,20927.0,18.0,1656.2889591084306,1301940.0,,3.1281108470472176,84000018,USA,19338.943073598766,
Iowa,US,2020-09-21 04:30:33,42.0115,-93.2105,80410,1265,57524.0,21621.0,19.0,2548.596386134064,718279.0,,1.573187414500684,84000019,USA,22765.86573356534,
Kansas,US,2020-09-21 04:30:33,38.5266,-96.7265,54841,597,1950.0,52294.0,20.0,1882.4266797193848,474749.0,,1.0886015936981455,84000020,USA,16295.840407178905,
Kentucky,US,2020-09-21 04:30:33,37.6681,-84.6701,61542,1111,11237.0,49194.0,21.0,1377.4956224414814,1047995.0,,1.8052711969061779,84000021,USA,23457.28973449937,
Louisiana,US,2020-09-21 04:30:33,31.1695,-91.8678,161219,5368,145570.0,10281.0,22.0,3467.9747048374265,2178999.0,,3.3296323634311094,84000022,USA,46872.350119192204,
Maine,US,2020-09-21 04:30:33,44.6939,-69.3819,5077,139,4364.0,574.0,23.0,377.6933995530467,374138.0,,2.737837305495371,84000023,USA,27833.25844435253,
Maryland,US,2020-09-21 04:30:33,39.0639,-76.8021,120156,3879,7377.0,108900.0,24.0,1987.468738007966,1529476.0,,3.2283032058324177,84000024,USA,25298.659538711938,
Massachusetts,US,2020-09-21 04:30:33,42.2302,-71.5301,127540,9310,109397.0,8833.0,25.0,1850.4163146537621,3399512.0,,7.29967069154775,84000025,USA,49321.879148982596,
Michigan,US,2020-09-21 04:30:33,43.3266,-84.5361,128087,6969,90216.0,30902.0,26.0,1282.5556629077596,3318469.0,,5.440833183695457,84000026,USA,33228.362036224215,
