Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-07 04:30:33,32.3182,-86.9023,131690,2276,51154.0,78260.0,1.0,2685.8052469976146,1566784.0,,1.7283013136912446,84000001,USA,31954.413304821253,
Alaska,US,2020-09-07 04:30:33,61.3707,-152.4044,5807,42,2323.0,3442.0,2.0,793.7994245056695,387057.0,,0.723265024969864,84000002,USA,52909.52709676097,
American Samoa,US,2020-09-07 04:30:33,-14.271,-170.132,0,0,,,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-09-07 04:30:33,33.7298,-111.4312,205767,5221,31721.0,168825.0,4.0,2826.9679944968325,1848768.0,,2.537335918781923,84000004,USA,17297.251699715758,
Arkansas,US,2020-09-07 04:30:33,34.9697,-92.3731,65377,894,58295.0,6188.0,5.0,2166.376610276877,766098.0,,1.3674533857472813,84000005,USA,25385.94289092333,
California,US,2020-09-07 04:30:33,36.1162,-119.6816,741067,13556,,,6.0,1875.379170642968,12047191.0,,1.8294098277472186,84000006,USA,30489.78287048036,
Colorado,US,2020-09-07 04:30:33,39.0598,-105.3111,59271,1972,6049.0,51250.0,8.0,1029.236276849642,1051084.0,,3.3270908201312617,84000008,USA,18251.991409225917,
Connecticut,US,2020-09-07 04:30:33,41.5978,-72.7554,53365,4468,9049.0,39848.0,9.0,1496.7939467425765,1237658.0,,8.372528811018459,84000009,USA,34714.119788953874,
Delaware,US,2020-09-07 04:30:33,39.3185,-75.5071,18043,624,9696.0,7723.0,10.0,1852.9130261541811,250783.0,,3.4584049215762347,84000010,USA,25753.981457519483,
Diamond Princess,US,2020-09-07 04:30:33,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-07 04:30:33,38.8974,-77.0268,14279,611,11355.0,2313.0,11.0,2023.2405571952634,311510.0,,4.27901113523356,84000011,USA,44138.92191133108,
Florida,US,2020-09-07 04:30:33,27.7663,-81.6868,646431,11849,,,12.0,3009.7723982745483,8447888.0,,1.8329875887759095,84000012,USA,39333.231429363346,
Georgia,US,2020-09-07 04:30:33,33.0406,-83.6431,283199,6037,,,13.0,2667.3044862204324,2479568.0,,2.1317165667957867,84000013,USA,23353.764844821573,
Grand Princess,US,2020-09-07 04:30:33,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-09-07 04:30:33,13.4443,144.7937,1619,14,744.0,861.0,66.0,985.8185825889459,40741.0,,0.8647313156269302,316,GUM,24807.433522703053,
Hawaii,US,2020-09-07 04:30:33,21.0943,-157.4983,9855,85,2931.0,6839.0,15.0,696.0374949147946,229796.0,,0.8625063419583967,84000015,USA,16229.998191926954,
Idaho,US,2020-09-07 04:30:33,44.2405,-114.4788,33664,385,16339.0,16940.0,16.0,1883.759124598154,267172.0,,1.1436549429657794,84000016,USA,14950.323575247683,
Illinois,US,2020-09-07 04:30:33,40.3495,-88.9861,251515,8390,,,17.0,1984.8370648543726,4420300.0,,3.335785142039242,84000017,USA,34882.91067242822,
Indiana,US,2020-09-07 04:30:33,39.8494,-86.2583,99804,3325,76023.0,20456.0,18.0,1482.4829673544489,1138868.0,,3.3315297984048735,84000018,USA,16916.68081504776,
Iowa,US,2020-09-07 04:30:33,42.0115,-93.2105,70215,1167,49723.0,19325.0,19.0,2225.4656790499102,652937.0,,1.6620380260628072,84000019,USA,20694.8498765479,
Kansas,US,2020-09-07 04:30:33,38.5266,-96.7265,45794,482,1785.0,43527.0,20.0,1571.8868614917583,427205.0,,1.0525396340131894,84000020,USA,14663.884497174009,
Kentucky,US,2020-09-07 04:30:33,37.6681,-84.6701,52774,996,10613.0,41165.0,21.0,1181.2413307777897,872129.0,,1.8872929851820972,84000021,USA,19520.87809470389,
Louisiana,US,2020-09-07 04:30:33,31.1695,-91.8678,152868,5093,134432.0,13343.0,22.0,3288.3367170066044,1959244.0,,3.3316325195593586,84000022,USA,42145.21013406918,
Maine,US,2020-09-07 04:30:33,44.6939,-69.3819,4683,134,4049.0,500.0,23.0,348.3825468006535,296854.0,,2.861413623745462,84000023,USA,22083.86772324604,
Maryland,US,2020-09-07 04:30:33,39.0639,-76.8021,112119,3799,7103.0,101217.0,24.0,1854.530838549179,1393324.0,,3.388364148806179,84000024,USA,23046.60517923542,
Massachusetts,US,2020-09-07 04:30:33,42.2302,-71.5301,122562,9125,105769.0,7668.0,25.0,1778.1929148235408,1859402.0,,7.445211403208172,84000025,USA,26977.16635016336,
Michigan,US,2020-09-07 04:30:33,43.3266,-84.5361,117191,6806,80678.0,29707.0,26.0,1173.4522683162481,2919002.0,,5.807613212618716,84000026,USA,29228.434932031167,
Minnesota,US,2020-09-07 04:30:33,45.6945,-93.9002,80587,1909,72463.0,6215.0,27.0,1428.9407535810847,1188293.0,,2.368868427910209,84000027,USA,21070.39962891196,
Mississippi,US,2020-09-07 04:30:33,32.7416,-89.6787,86888,2584,67918.0,16386.0,28.0,2919.4774858382425,597809.0,,2.9739434674523526,84000028,USA,20086.6623277262,
Missouri,US,2020-09-07 04:30:33,38.4561,-92.2884,96287,1710,,,29.0,1568.8493616544258,1045843.0,,1.7759406773500057,84000029,USA,17040.411716438874,
Montana,US,2020-09-07 04:30:33,46.9219,-110.4544,8264,117,6243.0,1904.0,30.0,773.2195086350954,262026.0,,1.415779283639884,84000030,USA,24516.410330302457,
Nebraska,US,2020-09-07 04:30:33,41.1254,-98.2681,35886,404,27473.0,8009.0,31.0,1855.1412111612442,376828.0,,1.1257872150699437,84000031,USA,19480.275102253505,
Nevada,US,2020-09-07 04:30:33,38.3135,-117.0554,71610,1389,1853.0,68368.0,32.0,2324.8822462238927,619482.0,,1.9396732299958106,84000032,USA,20112.03328662574,
New Hampshire,US,2020-09-07 04:30:33,43.4525,-71.5639,7447,433,6766.0,248.0,33.0,547.6899135183874,220662.0,,5.814421914865046,84000033,USA,16228.595635396052,
New Jersey,US,2020-09-07 04:30:33,40.2989,-74.521,197871,15989,34169.0,147713.0,34.0,2227.7276212285483,3002307.0,,8.080517104578234,84000034,USA,33801.42735068716,
New Mexico,US,2020-09-07 04:30:33,34.8405,-106.2485,26107,803,13460.0,11844.0,35.0,1245.0705326948455,787811.0,,3.075803424368943,84000035,USA,37571.542553064646,
New York,US,2020-09-07 04:30:33,42.1657,-74.9481,441748,32821,75425.0,333502.0,36.0,2270.7821976655073,8796244.0,,7.429801606345699,84000036,USA,45216.62640582874,
North Carolina,US,2020-09-07 04:30:33,35.6301,-79.8064,176901,2890,145884.0,28127.0,37.0,1686.6855757448168,2442950.0,,1.6336821159857773,84000037,USA,23292.624277227376,
North Dakota,US,2020-09-07 04:30:33,47.5289,-99.784,13631,156,10821.0,2654.0,38.0,1788.6996071185808,210999.0,,1.1444501503924878,84000038,USA,27687.90465867607,
Northern Mariana Islands,US,2020-09-07 04:30:33,15.0979,145.6739,58,2,29.0,27.0,69.0,105.17916727114464,13542.0,,3.4482758620689653,580,MNP,24557.52212389381,
Ohio,US,2020-09-07 04:30:33,40.3888,-82.7649,130558,4040,108578.0,17940.0,39.0,1116.9208921131653,2404235.0,,3.094410147214265,84000039,USA,20568.17890171185,
Oklahoma,US,2020-09-07 04:30:33,35.5653,-96.9289,63607,853,53059.0,9695.0,40.0,1607.4669235635035,923693.0,,1.3410473690002673,84000040,USA,23343.43617883477,
Oregon,US,2020-09-07 04:30:33,44.572,-122.0709,28044,481,5198.0,22365.0,41.0,664.9063229878961,585425.0,,1.7151618884609898,84000041,USA,13880.07360345133,
Pennsylvania,US,2020-09-07 04:30:33,40.5908,-77.2098,143778,7752,114239.0,21787.0,42.0,1123.0911071709247,2426937.0,,5.391645453407336,84000042,USA,13580.819355492338,
Puerto Rico,US,2020-09-07 04:30:33,18.2208,-66.5901,34533,477,,,72.0,1081.2870613152043,585393.0,,1.381287464164712,630,PRI,18329.652120710376,
Rhode Island,US,2020-09-07 04:30:33,41.6809,-71.5118,22243,1088,2147.0,19008.0,44.0,2099.6619660342412,557522.0,,4.891426516207346,84000044,USA,52628.14092646416,
South Carolina,US,2020-09-07 04:30:33,33.8569,-80.945,124952,2887,51431.0,70634.0,45.0,2426.85843494123,1001225.0,,2.3104872270952046,84000045,USA,19446.11800150484,
South Dakota,US,2020-09-07 04:30:33,44.2998,-99.4388,15109,173,11918.0,3018.0,46.0,1707.8897066553327,155101.0,,1.1450129062148389,84000046,USA,17532.29210351107,
Tennessee,US,2020-09-07 04:30:33,35.7478,-86.6923,164126,1865,145359.0,16902.0,47.0,2403.3067542282565,2331199.0,,1.1363220940009504,84000047,USA,34135.885247615595,
Texas,US,2020-09-07 04:30:33,31.0545,-97.5635,675811,13950,543412.0,104549.0,48.0,2282.775957040243,5282579.0,,2.1075340944628507,84000048,USA,18218.37729296792,
Utah,US,2020-09-07 04:30:33,40.15,-111.8624,54660,422,46233.0,8005.0,49.0,1704.9505951107283,688735.0,,0.7720453713867544,84000049,USA,21482.97014496135,
Vermont,US,2020-09-07 04:30:33,44.0459,-72.7107,1648,58,1456.0,134.0,50.0,264.10721983881126,144063.0,,3.5194174757281553,84000050,USA,23087.42622065453,
Virgin Islands,US,2020-09-07 04:30:33,18.3358,-64.8963,1181,17,1069.0,95.0,78.0,1100.9807211843233,17325.0,,1.4394580863674853,850,VIR,16151.13547376664,
Virginia,US,2020-09-07 04:30:33,37.7693,-78.17,126926,2678,15683.0,108565.0,51.0,1487.0331845081712,1670084.0,,2.109890802514851,84000051,USA,19566.28530731406,
Washington,US,2020-09-07 04:30:33,47.4009,-121.4905,78295,1948,,,53.0,1028.1825365110185,1550477.0,,2.488026055303659,84000053,USA,20361.113412887087,
West Virginia,US,2020-09-07 04:30:33,38.4912,-80.9545,11418,249,8556.0,2613.0,54.0,637.112915402587,458378.0,,2.180767209668944,84000054,USA,25577.031348432916,
Wisconsin,US,2020-09-07 04:30:33,44.2685,-89.6165,81193,1168,71906.0,8119.0,55.0,1394.485536461212,1308247.0,,1.4385476580493393,84000055,USA,22469.07393024979,
Wyoming,US,2020-09-07 04:30:33,42.756,-107.3025,4032,42,3416.0,574.0,56.0,696.6630324539229,78344.0,,1.0416666666666667,84000056,USA,13536.54975559775,
