Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-30 04:30:29,32.3182,-86.9023,190113,2914,81005.0,106194.0,1.0,3877.336873889115,2272892.0,,1.5327726141820917,84000001,USA,46355.419997409845,
Alaska,US,2020-10-30 04:30:29,61.3707,-152.4044,15531,77,7094.0,8360.0,2.0,2123.040961253238,584268.0,,0.4957826282918035,84000002,USA,79867.67731308397,
American Samoa,US,2020-10-30 04:30:29,-14.271,-170.132,0,0,,,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-30 04:30:29,33.7298,-111.4312,242480,5918,40697.0,195865.0,4.0,3331.3563365631608,2775736.0,,2.4406136588584624,84000004,USA,23983.10031836655,
Arkansas,US,2020-10-30 04:30:29,34.9697,-92.3731,109712,1894,98340.0,9478.0,5.0,3635.491237999552,1325290.0,,1.726338048709348,84000005,USA,43915.70824347771,
California,US,2020-10-30 04:30:29,36.1162,-119.6816,930246,17535,,,6.0,2354.286672253292,18323771.0,,1.8850156574012262,84000006,USA,46374.943267555456,
Colorado,US,2020-10-30 04:30:29,39.0598,-105.3111,102014,2268,7724.0,92022.0,8.0,1771.4651270695513,1910983.0,,2.2232242633364048,84000008,USA,33184.070254305814,
Connecticut,US,2020-10-30 04:30:29,41.5978,-72.7554,70446,4609,9800.0,56037.0,9.0,1975.8858122782262,2257892.0,,6.542600005678108,84000009,USA,63329.88059586787,
Delaware,US,2020-10-30 04:30:29,39.3185,-75.5071,24553,729,13008.0,10816.0,10.0,2521.4528366216045,546837.0,,2.9690872805767117,84000010,USA,56157.0359964016,
Diamond Princess,US,2020-10-30 04:30:29,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-30 04:30:29,38.8974,-77.0268,17074,645,13325.0,3104.0,11.0,2419.273707791297,509864.0,,3.7776736558510016,84000011,USA,72244.38150107191,
