Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-27 04:30:22,32.3182,-86.9023,119904,2045,48028.0,69831.0,1.0,2445.4308780925053,1428568.0,14005.0,1.7055310915398987,84000001,USA,29135.510897508455,11.743840877454845
Alaska,US,2020-08-27 04:30:22,61.3707,-152.4044,4942,37,2088.0,2817.0,2.0,675.5565276230444,334804.0,,0.7486847430190207,84000002,USA,45766.699246116106,
American Samoa,US,2020-08-27 04:30:22,-14.271,-170.132,0,0,,,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-08-27 04:30:22,33.7298,-111.4312,199459,4896,29734.0,164829.0,4.0,2740.3043695750225,1693858.0,21376.0,2.4546398006607872,84000004,USA,16031.808902585442,10.716989456479777
Arkansas,US,2020-08-27 04:30:22,34.9697,-92.3731,58023,732,51901.0,5390.0,5.0,1922.68947883958,683273.0,4061.0,1.261568688278786,84000005,USA,22641.39751952082,6.998948692759768
California,US,2020-08-27 04:30:22,36.1162,-119.6816,689287,12272,,,6.0,1744.3260532316797,10832757.0,,1.7805583687113877,84000006,USA,27416.21750818728,
Colorado,US,2020-08-27 04:30:22,39.0598,-105.3111,55993,1927,5867.0,48199.0,8.0,972.3140633639049,955641.0,6894.0,3.4415016162734626,84000008,USA,16594.631182954035,12.316652671823913
Connecticut,US,2020-08-27 04:30:22,41.5978,-72.7554,52220,4463,8893.0,38864.0,9.0,1464.6787201142572,1098035.0,11087.0,8.546533895059364,84000009,USA,30797.94137190077,21.231328992723093
Delaware,US,2020-08-27 04:30:22,39.3185,-75.5071,16986,614,9050.0,7322.0,10.0,1744.3651644546317,227095.0,,3.614741551866243,84000010,USA,23321.35917943156,
Diamond Princess,US,2020-08-27 04:30:22,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-27 04:30:22,38.8974,-77.0268,13684,605,10923.0,2156.0,11.0,1938.932963419006,273748.0,,4.421221864951768,84000011,USA,38788.29442195455,
Florida,US,2020-08-27 04:30:22,27.7663,-81.6868,608722,10733,,,12.0,2834.199897316929,7807568.0,37847.0,1.7632022499597517,84000012,USA,36351.91174936168,6.217452301707512
Georgia,US,2020-08-27 04:30:22,33.0406,-83.6431,260590,5311,,,13.0,2454.3620424654832,2248901.0,23939.0,2.038067462297095,84000013,USA,21181.232018353232,9.186461491231436
Grand Princess,US,2020-08-27 04:30:22,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-08-27 04:30:22,13.4443,144.7937,1120,9,435.0,676.0,66.0,681.9745599132918,35354.0,,0.8035714285714286,316,GUM,21527.25767069153,
Hawaii,US,2020-08-27 04:30:22,21.0943,-157.4983,7260,51,2236.0,4973.0,15.0,512.7582154319034,183157.0,419.0,0.7024793388429752,84000015,USA,12935.985738823847,5.771349862258952
Idaho,US,2020-08-27 04:30:22,44.2405,-114.4788,30771,337,13353.0,17081.0,16.0,1721.873574828,244862.0,1285.0,1.095187026745962,84000016,USA,13701.907876881929,4.176009879431931
Illinois,US,2020-08-27 04:30:22,40.3495,-88.9861,227043,8163,,,17.0,1791.715650023781,3832829.0,,3.5953541840091967,84000017,USA,30246.868228331197,
Indiana,US,2020-08-27 04:30:22,39.8494,-86.2583,89359,3204,67673.0,18482.0,18.0,1327.3335285141497,1022537.0,10605.0,3.5855369912375923,84000018,USA,15188.706725078313,11.867858861446527
Iowa,US,2020-08-27 04:30:22,42.0115,-93.2105,58807,1071,44903.0,12833.0,19.0,1863.8889153014038,593808.0,,1.8212117605047018,84000019,USA,18820.75516549553,
Kansas,US,2020-08-27 04:30:22,38.5266,-96.7265,39859,442,1624.0,37793.0,20.0,1368.1669741057779,395097.0,2226.0,1.1089089038861988,84000020,USA,13561.77192022556,5.581745235707121
Kentucky,US,2020-08-27 04:30:22,37.6681,-84.6701,45230,902,9594.0,34734.0,21.0,1012.3838517277338,783389.0,4446.0,1.994251602918417,84000021,USA,17534.609180215295,9.829759009506962
Louisiana,US,2020-08-27 04:30:22,31.1695,-91.8678,144960,4851,127918.0,12191.0,22.0,3118.228082380075,1808167.0,,3.3464403973509933,84000022,USA,38895.39953803072,
Maine,US,2020-08-27 04:30:22,44.6939,-69.3819,4389,132,3818.0,439.0,23.0,326.51099677729405,241996.0,412.0,3.007518796992481,84000023,USA,18002.815032152666,9.38710412394623
Maryland,US,2020-08-27 04:30:22,39.0639,-76.8021,105486,3717,6061.0,95708.0,24.0,1744.8161331727779,1263171.0,14090.0,3.52369034753427,84000024,USA,20893.778698177877,13.357222759418313
Massachusetts,US,2020-08-27 04:30:22,42.2302,-71.5301,126756,8987,103920.0,13849.0,25.0,1839.0416369786128,1634167.0,12299.0,7.089999684433084,84000025,USA,23709.340423935977,9.702893748619397
Michigan,US,2020-08-27 04:30:22,43.3266,-84.5361,109480,6690,72580.0,30210.0,26.0,1096.2407892693368,2620352.0,,6.110705151625868,84000026,USA,26238.004609458207,
Minnesota,US,2020-08-27 04:30:22,45.6945,-93.9002,71236,1840,64374.0,5022.0,27.0,1263.1320625175542,1079047.0,6274.0,2.582963670054467,84000027,USA,19133.28742017209,8.807344601044418
Mississippi,US,2020-08-27 04:30:22,32.7416,-89.6787,80110,2373,62707.0,15030.0,28.0,2691.733511998223,551790.0,5234.0,2.962177006615903,84000028,USA,18540.402379047555,6.533516414929472
Missouri,US,2020-08-27 04:30:22,38.4561,-92.2884,80159,1503,,,29.0,1306.0682748538964,932140.0,,1.8750233910103669,84000029,USA,15187.795278413045,
Montana,US,2020-08-27 04:30:22,46.9219,-110.4544,6785,98,4983.0,1704.0,30.0,634.8371691782578,238260.0,402.0,1.4443625644804716,84000030,USA,22292.74928937534,5.924834193072956
Nebraska,US,2020-08-27 04:30:22,41.1254,-98.2681,32727,386,24524.0,7817.0,31.0,1691.8354349237595,344760.0,1946.0,1.1794542732300546,84000031,USA,17822.506937523,5.946160662449964
Nevada,US,2020-08-27 04:30:22,38.3135,-117.0554,66666,1250,1705.0,63711.0,32.0,2164.370895500098,581155.0,,1.875018750187502,84000032,USA,18867.71319374733,
New Hampshire,US,2020-08-27 04:30:22,43.4525,-71.5639,7156,429,6510.0,217.0,33.0,526.2883068534417,201835.0,713.0,5.994969256567915,84000033,USA,14843.963165702124,9.963666852990498
New Jersey,US,2020-08-27 04:30:22,40.2989,-74.521,193652,15914,33692.0,144046.0,34.0,2180.2280743825568,2721584.0,22509.0,8.217834052837048,84000034,USA,30640.911757122965,11.827793133164482
New Mexico,US,2020-08-27 04:30:22,34.8405,-106.2485,24732,755,11909.0,12068.0,35.0,1179.4953236530018,728627.0,3050.0,3.0527252142972667,84000035,USA,34748.994791659214,12.332201196830017
New York,US,2020-08-27 04:30:22,42.1657,-74.9481,431340,32755,74791.0,323794.0,36.0,2217.2804249052397,7821634.0,89995.0,7.593777530486391,84000036,USA,40206.695319175764,20.86405156025409
North Carolina,US,2020-08-27 04:30:22,35.6301,-79.8064,158985,2606,136630.0,19749.0,37.0,1515.8631452608504,2121001.0,,1.6391483473283643,84000037,USA,20222.95969406805,
North Dakota,US,2020-08-27 04:30:22,47.5289,-99.784,10467,138,8545.0,1784.0,38.0,1373.510291813527,195118.0,525.0,1.3184293493837775,84000038,USA,25603.95348409972,5.015763829177415
Northern Mariana Islands,US,2020-08-27 04:30:22,15.0979,145.6739,54,2,29.0,23.0,69.0,97.92543159727259,12921.0,4.0,3.7037037037037037,580,MNP,23431.37966052517,7.407407407407407
Ohio,US,2020-08-27 04:30:22,40.3888,-82.7649,117584,3801,97823.0,15960.0,39.0,1005.9286001488566,2047906.0,13043.0,3.2325826643080693,84000039,USA,17519.791942921183,11.09249557762961
Oklahoma,US,2020-08-27 04:30:22,35.5653,-96.9289,54838,763,46414.0,7661.0,40.0,1385.858021198538,837384.0,4609.0,1.3913709471534337,84000040,USA,21162.24758786456,8.404755826251867
Oregon,US,2020-08-27 04:30:22,44.572,-122.0709,25571,433,4747.0,20391.0,41.0,606.2729847783302,532738.0,2063.0,1.693324469125181,84000041,USA,12630.896615886671,8.067732978765008
Pennsylvania,US,2020-08-27 04:30:22,40.5908,-77.2098,134889,7619,105734.0,21536.0,42.0,1053.6565841448544,2160951.0,,5.648347900866638,84000042,USA,12405.712893519905,
Puerto Rico,US,2020-08-27 04:30:22,18.2208,-66.5901,30744,404,,,72.0,962.6470162764498,538292.0,,1.3140775435857404,630,PRI,16854.83956822413,
Rhode Island,US,2020-08-27 04:30:22,41.6809,-71.5118,21454,1069,2069.0,18316.0,44.0,2025.1831056646413,485026.0,2478.0,4.982753798825394,84000044,USA,45784.77025301102,11.550293651533512
South Carolina,US,2020-08-27 04:30:22,33.8569,-80.945,114093,2573,51431.0,60089.0,45.0,2215.951400679859,910079.0,7598.0,2.255177793554381,84000045,USA,17675.850707574748,6.659479547386781
