Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-03 04:30:36,32.3182,-86.9023,157402,2550,67948.0,86904.0,1.0,3210.199084880542,1901908.0,,1.6200556536765733,84000001,USA,38789.2359762073,
Alaska,US,2020-10-03 04:30:36,61.3707,-152.4044,8122,58,5042.0,3022.0,2.0,1110.2529577811345,469290.0,,0.7141098251662152,84000002,USA,64150.53072606606,
American Samoa,US,2020-10-03 04:30:36,-14.271,-170.132,0,0,,,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-03 04:30:36,33.7298,-111.4312,219763,5693,35553.0,178517.0,4.0,3019.2546296277214,2236164.0,,2.5905179670827208,84000004,USA,20312.70071360104,
Arkansas,US,2020-10-03 04:30:36,34.9697,-92.3731,85779,1391,76186.0,8202.0,5.0,2842.4311187870385,1054260.0,,1.6216090185243475,84000005,USA,34934.67435260872,
California,US,2020-10-03 04:30:36,36.1162,-119.6816,829113,15957,,,6.0,2098.2671615312556,14868431.0,,1.9246820541521121,84000006,USA,37629.95314133553,
Colorado,US,2020-10-03 04:30:36,39.0598,-105.3111,71898,2057,6556.0,63285.0,8.0,1248.5031437454331,1376920.0,,2.8609975242704944,84000008,USA,23910.108051489082,
Connecticut,US,2020-10-03 04:30:36,41.5978,-72.7554,58297,4513,9408.0,44376.0,9.0,1635.1278312236855,1676410.0,,7.741393210628334,84000009,USA,47020.338054131396,
Delaware,US,2020-10-03 04:30:36,39.3185,-75.5071,20937,658,10678.0,9601.0,10.0,2150.110293664584,290283.0,,3.142761618187897,84000010,USA,29810.40580674578,
Diamond Princess,US,2020-10-03 04:30:36,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-03 04:30:36,38.8974,-77.0268,15423,629,12252.0,2542.0,11.0,2185.337846741547,394118.0,,4.0783245801724695,84000011,USA,55843.93318304383,
Florida,US,2020-10-03 04:30:36,27.7663,-81.6868,711804,14554,,,12.0,3314.148040829441,9950285.0,,2.0446639805339673,84000012,USA,46328.36783502843,
Georgia,US,2020-10-03 04:30:36,33.0406,-83.6431,320634,7106,,,13.0,3019.885333757542,2970013.0,,2.216234086216683,84000013,USA,27973.01190693824,
Grand Princess,US,2020-10-03 04:30:36,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-10-03 04:30:36,13.4443,144.7937,2488,49,1887.0,552.0,66.0,1514.9577723788125,51118.0,,1.9694533762057878,316,GUM,31126.049601471117,
Hawaii,US,2020-10-03 04:30:36,21.0943,-157.4983,12601,142,10340.0,2119.0,15.0,889.9815802558423,300459.0,,1.126894690897548,84000015,USA,21220.774194277452,
Idaho,US,2020-10-03 04:30:36,44.2405,-114.4788,43238,474,22371.0,20393.0,16.0,2419.4978917946464,311337.0,,1.0962579212729544,84000016,USA,17421.694230484063,
Illinois,US,2020-10-03 04:30:36,40.3495,-88.9861,300340,8992,,,17.0,2370.1408029674662,5765867.0,,2.993940201105414,84000017,USA,45501.48711854436,
Indiana,US,2020-10-03 04:30:36,39.8494,-86.2583,122640,3681,94816.0,24143.0,18.0,1821.6876188965332,1398522.0,,3.00146771037182,84000018,USA,20773.56663530999,
Iowa,US,2020-10-03 04:30:36,42.0115,-93.2105,91482,1377,70501.0,19604.0,19.0,2899.523623881562,775992.0,,1.505214140486653,84000019,USA,24595.08029932775,
Kansas,US,2020-10-03 04:30:36,38.5266,-96.7265,62537,700,2136.0,59701.0,20.0,2146.59319249487,531117.0,,1.119337352287446,84000020,USA,18230.681622372318,
Kentucky,US,2020-10-03 04:30:36,37.6681,-84.6701,70727,1197,12041.0,57489.0,21.0,1583.0836321279558,1422520.0,,1.6924229784947757,84000021,USA,31840.289116951935,
Louisiana,US,2020-10-03 04:30:36,31.1695,-91.8678,167401,5545,154163.0,7693.0,22.0,3600.9554305912457,2357449.0,,3.3124055411855364,84000022,USA,50710.98009505262,
Maine,US,2020-10-03 04:30:36,44.6939,-69.3819,5466,141,4741.0,584.0,23.0,406.6322871689882,449290.0,,2.579582875960483,84000023,USA,33424.043231276024,
Maryland,US,2020-10-03 04:30:36,39.0639,-76.8021,126222,3950,7606.0,114666.0,24.0,2087.8048457741725,1639785.0,,3.129406917969926,84000024,USA,27123.251644149208,
Massachusetts,US,2020-10-03 04:30:36,42.2302,-71.5301,133631,9490,113768.0,10373.0,25.0,1938.7876943978117,4200018.0,,7.10164557625102,84000025,USA,60936.0344130427,
Michigan,US,2020-10-03 04:30:36,43.3266,-84.5361,139996,7110,95051.0,37835.0,26.0,1401.8023888797045,3723748.0,,5.078716534758136,84000026,USA,37286.48562806096,
Minnesota,US,2020-10-03 04:30:36,45.6945,-93.9002,101366,2112,90492.0,8762.0,27.0,1797.3867798466283,2086963.0,,2.0835388591835526,84000027,USA,37005.30460143498,
Mississippi,US,2020-10-03 04:30:36,32.7416,-89.6787,99558,2999,89737.0,6822.0,28.0,3345.195418643354,738401.0,,3.012314429779626,84000028,USA,24810.61936079141,
Missouri,US,2020-10-03 04:30:36,38.4561,-92.2884,134887,2175,,,29.0,2197.7773099741457,1326189.0,,1.6124608005219183,84000029,USA,21608.220902958048,
Montana,US,2020-10-03 04:30:36,46.9219,-110.4544,13855,186,9569.0,4100.0,30.0,1296.3403064060076,353362.0,,1.3424756405629736,84000030,USA,33062.24491896353,
Nebraska,US,2020-10-03 04:30:36,41.1254,-98.2681,46977,493,33820.0,12664.0,31.0,2428.4949193758503,464264.0,,1.0494497307192883,84000031,USA,24000.314308046694,
Nevada,US,2020-10-03 04:30:36,38.3135,-117.0554,81182,1609,2231.0,77342.0,32.0,2635.6457270346045,706635.0,,1.9819664457638393,84000032,USA,22941.532831453987,
New Hampshire,US,2020-10-03 04:30:36,43.4525,-71.5639,8534,442,7636.0,456.0,33.0,627.6333720915694,455869.0,,5.179282868525896,84000033,USA,33526.903878838966,
New Jersey,US,2020-10-03 04:30:36,40.2989,-74.521,212213,16131,34935.0,161147.0,34.0,2389.196808444764,3672127.0,,7.601325083760185,84000034,USA,41342.58555603968,
New Mexico,US,2020-10-03 04:30:36,34.8405,-106.2485,30000,887,16926.0,12187.0,35.0,1430.7318336402252,928389.0,,2.9566666666666666,84000035,USA,44275.856543380505,
