Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-14 04:30:37,32.3182,-86.9023,137861,2351,54223.0,81287.0,1.0,2811.6622154783063,1651883.0,,1.7053408868352906,84000001,USA,33689.99945953498,
Alaska,US,2020-09-14 04:30:37,61.3707,-152.4044,6315,44,2377.0,3894.0,2.0,863.2414957384714,401213.0,,0.6967537608867775,84000002,USA,54844.60969591754,
American Samoa,US,2020-09-14 04:30:37,-14.271,-170.132,0,0,,,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-09-14 04:30:37,33.7298,-111.4312,208512,5322,32817.0,170373.0,4.0,2864.6806847965104,1931715.0,,2.5523710865561693,84000004,USA,17807.217947888344,
Arkansas,US,2020-09-14 04:30:37,34.9697,-92.3731,70219,981,63063.0,6175.0,5.0,2326.8244060913166,828221.0,,1.397057776385309,84000005,USA,27444.492750357545,
California,US,2020-09-14 04:30:37,36.1162,-119.6816,763922,14198,,,6.0,1933.2220310661842,12690016.0,,1.8587199993716117,84000006,USA,32116.68450038865,
Colorado,US,2020-09-14 04:30:37,39.0598,-105.3111,61313,1988,6156.0,53169.0,8.0,1064.6954470564374,1111572.0,,3.2423792670396163,84000008,USA,19302.36079584131,
Connecticut,US,2020-09-14 04:30:37,41.5978,-72.7554,54326,4480,9142.0,40704.0,9.0,1523.748298524074,1330984.0,,8.246511799138535,84000009,USA,37331.74916914122,
Delaware,US,2020-09-14 04:30:37,39.3185,-75.5071,18849,630,10077.0,8142.0,10.0,1935.684621735862,261296.0,,3.342352379436575,84000010,USA,26833.60650013761,
Diamond Princess,US,2020-09-14 04:30:37,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-14 04:30:37,38.8974,-77.0268,14592,616,11574.0,2402.0,11.0,2067.5906023246225,330641.0,,4.2214912280701755,84000011,USA,46849.65901474887,
Florida,US,2020-09-14 04:30:37,27.7663,-81.6868,663994,12608,,,12.0,3091.5454454070277,8799120.0,,1.8988123386657108,84000012,USA,40968.56200446071,
Georgia,US,2020-09-14 04:30:37,33.0406,-83.6431,294314,6333,,,13.0,2771.990905891194,2602202.0,,2.151783469355858,84000013,USA,24508.790880800363,
Grand Princess,US,2020-09-14 04:30:37,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-09-14 04:30:37,13.4443,144.7937,1863,23,1118.0,722.0,66.0,1134.3916117129131,43363.0,,1.2345679012345678,316,GUM,26403.98467992864,
Hawaii,US,2020-09-14 04:30:37,21.0943,-157.4983,10700,99,3418.0,7183.0,15.0,755.7180310084527,255399.0,,0.9252336448598131,84000015,USA,18038.283121638116,
Idaho,US,2020-09-14 04:30:37,44.2405,-114.4788,35279,415,18406.0,16458.0,16.0,1974.1307674874724,277123.0,,1.1763371977663766,84000016,USA,15507.158385397284,
