Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-04-15 22:56:51,32.3182,-86.9023,4307,118,,,1,87.84086262296854,70823,525,2.73972602739726,84000001,USA,1444.428468434293,12.883435582822086
Alaska,US,2020-04-15 22:56:51,61.3707,-152.4044,293,9,106,178.0,2,40.052218250415216,8664,34,3.0716723549488054,84000002,USA,1449.4378075078337,11.604095563139932
American Samoa,US,,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
Arizona,US,2020-04-15 22:56:51,33.7298,-111.4312,3964,142,385,3437.0,4,54.460147303432734,57662,590,3.5822401614530777,84000004,USA,622.4998169320226,14.883955600403633
Arkansas,US,2020-04-15 22:56:51,34.9697,-92.3731,1569,33,489,1047.0,5,51.991448086091744,21834,130,2.1032504780114722,84000005,USA,843.3284009784371,8.2855321861058
California,US,2020-04-15 22:56:51,36.1162,-119.6816,26353,872,,,6,66.64266902927734,216486,5163,3.3115600789913415,84000006,USA,552.13878988855,19.34722326313423
Colorado,US,2020-04-15 22:56:51,39.0598,-105.3111,7956,328,,,8,138.15531741687758,39580,1556,4.122674710910005,84000008,USA,698.4525517252819,19.557566616390147
Connecticut,US,2020-04-15 22:56:51,41.5978,-72.7554,14755,868,,,9,413.8516758959377,50143,1908,5.882751609623856,84000009,USA,1406.4225404574722,12.931209759403592
Delaware,US,2020-04-15 22:56:51,39.3185,-75.5071,2014,68,354,1592.0,10,206.82629466688027,13102,208,3.3763654419066533,84000010,USA,1345.5005524952658,10.327706057596822
Diamond Princess,US,2020-04-15 22:56:51,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-04-15 22:56:51,38.8974,-77.0268,2197,72,530,1595.0,11,311.3004765150216,11525,313,3.277196176604461,84000011,USA,1633.0168374308714,14.246700045516613
Florida,US,2020-04-15 22:56:51,27.7663,-81.6868,22511,596,,,12,104.81085600405666,369927,3344,2.647594509350984,84000012,USA,1722.374196126901,14.854959797432366
Georgia,US,2020-04-15 22:56:51,33.0406,-83.6431,14987,552,,,13,141.1547792717687,64090,2922,3.683192099819844,84000013,USA,632.0891201278025,19.49689731100287
Grand Princess,US,2020-04-15 22:56:51,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
Guam,US,2020-04-15 22:56:51,13.4443,144.7937,135,5,73,57.0,66,82.20229070383428,978,9,3.7037037037037037,316,GUM,595.5099282099994,6.666666666666667
Hawaii,US,2020-04-15 22:56:51,21.0943,-157.4983,524,9,333,182.0,15,37.0089951634046,19803,45,1.717557251908397,84000015,USA,1398.7283388873743,8.587786259541986
Idaho,US,2020-04-15 22:56:51,44.2405,-114.4788,1473,39,,,16,82.42565323589237,15398,141,2.6476578411405294,84000016,USA,956.1023708830255,9.572301425661914
Illinois,US,2020-04-15 22:56:51,40.3495,-88.9861,24593,949,,,17,194.07628942990908,116929,4283,3.8588216159069653,84000017,USA,996.3569986263227,17.415524742812995
Indiana,US,2020-04-15 22:56:51,39.8494,-86.2583,8960,567,,,18,133.09133288741796,48396,,6.328125,84000018,USA,739.5483553316217,
Iowa,US,2020-04-15 22:56:51,42.0115,-93.2105,1995,53,908,1034.0,19,63.23156063098442,19869,171,2.656641604010025,84000019,USA,758.1524569840345,8.571428571428571
Kansas,US,2020-04-15 22:56:51,38.5266,-96.7265,1504,73,,,20,51.625056550718526,14668,342,4.8537234042553195,84000020,USA,601.5202863413722,22.73936170212766
Kentucky,US,2020-04-15 22:56:51,37.6681,-84.6701,2210,115,653,1442.0,21,49.4664672190646,27697,687,5.203619909502263,84000021,USA,809.0724075549258,31.085972850678733
Louisiana,US,2020-04-15 22:56:51,31.1695,-91.8678,21951,1103,,,22,472.18698010709875,121928,1943,5.024828026058039,84000022,USA,2652.1850160508443,8.851532959774042
Maine,US,2020-04-15 22:56:51,44.6939,-69.3819,770,24,305,441.0,23,57.28263101356036,14846,126,3.116883116883117,84000023,USA,1264.5591249107756,16.363636363636363
Maryland,US,2020-04-15 22:56:51,39.0639,-76.8021,10032,311,607,9114.0,24,165.93666882798956,55763,2231,3.100079744816587,84000024,USA,938.2442685798461,22.23883572567783
Massachusetts,US,2020-04-15 22:56:51,42.2302,-71.5301,29918,1108,,,25,434.0658248534676,132023,3454,3.7034561133765624,84000025,USA,1923.4758963438762,11.544889364262318
Michigan,US,2020-04-15 22:56:51,43.3266,-84.5361,28059,1921,452,25686.0,26,280.95926476167625,89697,3918,6.846288178481058,84000026,USA,1125.8200593202757,13.963434192237784
Minnesota,US,2020-04-15 22:56:51,45.6945,-93.9002,1809,87,940,782.0,27,32.07656102383985,40242,445,4.8092868988391375,84000027,USA,813.5538121714055,24.599226091763406
Mississippi,US,2020-04-15 22:56:51,32.7416,-89.6787,3360,122,,,28,112.89757334058207,38151,645,3.630952380952381,84000028,USA,1317.7300682576645,19.196428571428573
Missouri,US,2020-04-15 22:56:51,38.4561,-92.2884,4876,154,,,29,79.44696051831484,49012,1024,3.158326497128794,84000029,USA,836.4599034449615,21.3734084742225
Montana,US,2020-04-15 22:56:51,46.9219,-110.4544,404,7,209,188.0,30,37.80017927015713,9583,51,1.7326732673267327,84000030,USA,1106.5985979004304,12.623762376237623
Nebraska,US,2020-04-15 22:56:51,41.1254,-98.2681,901,20,,,31,46.57755757833921,11729,,2.2197558268590454,84000031,USA,768.9775987496,
Nevada,US,2020-04-15 22:56:51,38.3135,-117.0554,3211,131,,,32,104.24796666142883,27655,,4.07972594207412,84000032,USA,916.7311135324495,
New Hampshire,US,2020-04-15 22:56:51,43.4525,-71.5639,1139,32,365,742.0,33,83.76780065763975,12166,178,2.809482001755926,84000033,USA,916.0123721151558,15.62774363476734
New Jersey,US,2020-04-15 22:56:51,40.2989,-74.521,71030,3156,,,34,799.6901665017299,144021,8270,4.443193017035056,84000034,USA,1621.458221452142,11.642967760101365
New Mexico,US,2020-04-15 22:56:51,34.8405,-106.2485,1484,36,340,1108.0,35,70.77353470406982,32850,181,2.4258760107816713,84000035,USA,1969.976006471836,12.196765498652292
New York,US,2020-04-15 22:56:51,42.1657,-74.9481,214454,11569,23887,178998.0,36,1102.3894288557246,526012,46201,5.394630083840823,84000036,USA,3119.6917150647723,21.543547800460704
North Carolina,US,2020-04-15 22:56:51,35.6301,-79.8064,5340,130,,,37,50.91492402234765,67827,431,2.4344569288389515,84000037,USA,683.8864172012654,8.071161048689138
North Dakota,US,2020-04-15 22:56:51,47.5289,-99.78399999999999,365,9,142,214.0,38,47.896365387593136,11317,44,2.4657534246575343,84000038,USA,1866.2044992068177,12.054794520547945
Northern Mariana Islands,US,2020-04-15 22:56:51,15.0979,145.6739,13,2,,,69,23.574640940084144,40,,15.384615384615385,580,MNP,72.53735673872045,
Ohio,US,2020-04-15 22:56:51,40.3888,-82.7649,7794,470,,,39,66.67750297285505,71552,2237,6.03027970233513,84000039,USA,640.3516779340354,28.70156530664614
Oklahoma,US,2020-04-15 22:56:51,35.5653,-96.9289,2263,123,1115,1025.0,40,57.1902093798514,29219,510,5.435262925320371,84000040,USA,798.8497482252188,22.536456031816172
Oregon,US,2020-04-15 22:56:51,44.571999999999996,-122.0709,1663,58,,,41,39.42872682673197,33351,401,3.4876728803367407,84000041,USA,832.3030720171377,24.11304870715574
Pennsylvania,US,2020-04-15 22:56:51,40.5908,-77.2098,26841,803,,,42,209.66273287689904,143470,2395,2.991691814761,84000042,USA,1093.0211145234036,8.952267035472657
Puerto Rico,US,2020-04-15 22:56:51,18.2208,-66.5901,974,51,,,72,30.497599331683,13090,,5.236139630390143,630,PRI,409.87020046378893,
Rhode Island,US,2020-04-15 22:56:51,41.6809,-71.5118,3251,125,168,2958.0,44,306.8831116116225,25897,331,3.8449707782220854,84000044,USA,2444.586878316268,10.181482620732082
South Carolina,US,2020-04-15 22:56:51,33.8569,-80.945,3656,106,,,45,71.00802258583406,34733,675,2.8993435448577682,84000045,USA,689.1502438008125,18.462800875273523
South Dakota,US,2020-04-15 22:56:51,44.2998,-99.4388,1168,6,329,833.0,46,132.02827304079878,9859,51,0.5136986301369864,84000046,USA,1339.7346349736104,4.366438356164384
Tennessee,US,2020-04-15 22:56:51,35.7478,-86.6923,5827,124,2196,3507.0,47,85.32510666736563,80896,663,2.128024712545049,84000047,USA,1232.2448574843688,11.378067616269092
Texas,US,2020-04-15 22:56:51,31.0545,-97.5635,11798,406,3150,12488.0,48,55.33199698260591,151810,1538,2.5305410122164047,84000048,USA,660.4868372295647,9.668699314767084
Utah,US,2020-04-15 22:56:51,40.15,-111.8624,2548,20,218,2310.0,49,79.4770237164679,47614,221,0.7849293563579278,84000049,USA,1661.408250583939,8.673469387755102
Vermont,US,2020-04-15 22:56:51,44.0459,-72.7107,759,29,15,715.0,50,121.63675962236513,11081,63,3.820816864295125,84000050,USA,1814.7991044741898,8.300395256916996
Virgin Islands,US,2020-04-15 22:56:51,18.3358,-64.8963,51,1,44,6.0,78,47.5444680613044,382,,1.9607843137254901,850,VIR,356.1173882238878,
Virginia,US,2020-04-15 22:56:51,37.7693,-78.17,6500,195,752,5553.0,51,76.15236987932427,44169,1298,3.0,84000051,USA,558.5900498657558,19.96923076923077
Washington,US,2020-04-15 22:56:51,47.4009,-121.4905,10942,609,,,53,143.6921044064572,122854,645,5.565710107841345,84000053,USA,1627.333975944853,5.894717601900932
West Virginia,US,2020-04-15 22:56:51,38.4912,-80.9545,702,10,211,481.0,54,39.17089390546646,17656,164,1.4245014245014245,84000054,USA,1334.5447234236183,23.36182336182336
Wisconsin,US,2020-04-15 22:56:51,44.2685,-89.6165,3721,183,,,55,63.907980751692506,43047,1091,4.918032786885246,84000055,USA,831.8950498505094,29.320075248589088
Wyoming,US,2020-04-15 22:56:51,42.756,-107.3025,287,1,129,157.0,56,49.58886168508827,6329,43,0.34843205574912894,84000056,USA,1272.8259995173357,14.982578397212544
Recovered,US,,,,0,0,52096,0.0,,,,,,84070001,USA,,
