Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-08 02:32:36,32.3182,-86.9023,9115,369,,,1,185.89957344052897,166340,1178,4.048272078990674,84000001,USA,3392.488759857113,13.022330311739996
Alaska,US,2020-05-08 02:32:36,61.3707,-152.4044,375,10,291,74.0,2,51.261371480906845,24341,,2.6666666666666665,84000002,USA,4072.1105346893096,
American Samoa,US,2020-05-08 02:32:36,-14.270999999999999,-170.132,0,0,,,60,0.0,83,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-08 02:32:36,33.7298,-111.4312,9945,450,1722,7773.0,4,136.63122223325897,127971,1449,4.524886877828054,84000004,USA,1526.1755608852495,14.570135746606335
Arkansas,US,2020-05-08 02:32:36,34.9697,-92.3731,3703,87,2123,1493.0,5,122.70511935168751,59995,462,2.349446394815015,84000005,USA,2317.2798120683947,12.476370510396976
California,US,2020-05-08 02:32:36,36.1162,-119.6816,62999,2504,,,6,159.36587521284235,842874,,3.976559894551287,84000006,USA,2149.7160573363713,
Colorado,US,2020-05-08 02:32:36,39.0598,-105.3111,18370,944,2869,14557.0,8,318.9936124871847,91347,2986,5.138813282525858,84000008,USA,1611.9642557465722,16.254763200870986
Connecticut,US,2020-05-08 02:32:36,41.5978,-72.7554,31784,2797,5413,23574.0,9,891.4850333227031,116174,9389,8.800025169896804,84000009,USA,3258.4754046448434,29.54002013591744
Delaware,US,2020-05-08 02:32:36,39.3185,-75.5071,5939,288,2110,3541.0,10,609.9013724064557,27326,,4.849301229163159,84000010,USA,2806.224095366023,
Diamond Princess,US,2020-05-08 02:32:36,,,49,0,,,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-08 02:32:36,38.8974,-77.0268,5654,285,825,4544.0,11,801.134681026824,25856,,5.040679165192784,84000011,USA,3663.6254532418748,
Florida,US,2020-05-08 02:32:36,27.7663,-81.6868,38828,1600,,,12,180.78254706256996,754274,6990,4.120737612032554,84000012,USA,3511.887681649142,18.00247244256722
Georgia,US,2020-05-08 02:32:36,33.0406,-83.6431,31618,1355,,,13,297.7935418038822,217303,5835,4.285533556834714,84000013,USA,2143.1559068674032,18.454677715225504
Grand Princess,US,2020-05-08 02:32:36,,,103,3,,,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-08 02:32:36,13.4443,144.7937,149,5,123,21.0,66,90.72697270275043,3715,,3.3557046979865772,316,GUM,2262.0852589981064,
Hawaii,US,2020-05-08 02:32:36,21.0943,-157.4983,629,17,558,54.0,15,44.42491976675858,35541,74,2.7027027027027026,84000015,USA,2510.3370142097747,11.764705882352942
Idaho,US,2020-05-08 02:32:36,44.2405,-114.4788,2178,67,1399,712.0,16,121.87581313494472,30890,205,3.076216712580349,84000016,USA,1918.0414493165774,9.412304866850322
Illinois,US,2020-05-08 02:32:36,40.3495,-88.9861,70871,3111,,,17,559.2803118036469,379043,,4.389665730693796,84000017,USA,3229.841577626741,
Indiana,US,2020-05-08 02:32:36,39.8494,-86.2583,22503,1434,,,18,334.25828838901407,124782,,6.372483668844154,84000018,USA,1906.8171517272174,
Iowa,US,2020-05-08 02:32:36,42.0115,-93.2105,11059,231,4266,6562.0,19,350.5152025153166,66427,,2.088796455375712,84000019,USA,2534.69189491562,
Kansas,US,2020-05-08 02:32:36,38.5266,-96.7265,6332,165,323,5844.0,20,217.34698010581764,44822,587,2.605811749842072,84000020,USA,1838.1062363234923,9.270372710044219
Kentucky,US,2020-05-08 02:32:36,37.6681,-84.6701,6129,294,2125,3710.0,21,137.18551021974974,78606,1616,4.7968673519334315,84000021,USA,2296.2034035549877,26.36645456028716
Louisiana,US,2020-05-08 02:32:36,31.1695,-91.8678,30652,2208,20316,8128.0,22,659.3538022979724,200767,,7.203445125929792,84000022,USA,4367.095573760578,
Maine,US,2020-05-08 02:32:36,44.6939,-69.3819,1330,62,787,481.0,23,98.94272629614971,23422,192,4.661654135338346,84000023,USA,1995.0494290489146,14.436090225563909
Maryland,US,2020-05-08 02:32:36,39.0639,-76.8021,29374,1503,2029,25842.0,24,485.86759471225736,148600,5663,5.11676993259345,84000024,USA,2500.2797251038346,19.278954177163477
Massachusetts,US,2020-05-08 02:32:36,42.2302,-71.5301,73721,4552,,,25,1069.5824144001099,351632,7237,6.174631380475034,84000025,USA,5123.013992889041,9.816741498351893
Michigan,US,2020-05-08 02:32:36,43.3266,-84.5361,45745,4345,15659,25741.0,26,458.0520177669511,247062,,9.498305825773308,84000026,USA,3100.9660913496095,
Minnesota,US,2020-05-08 02:32:36,45.6945,-93.9002,9365,508,5308,3549.0,27,166.05693421131025,97421,1459,5.424452749599573,84000027,USA,1969.5150821418044,15.579284570208221
Mississippi,US,2020-05-08 02:32:36,32.7416,-89.6787,8686,396,4421,3869.0,28,291.8536672727071,80787,1442,4.559060557218513,84000028,USA,2790.3713932618266,16.60142758461893
Missouri,US,2020-05-08 02:32:36,38.4561,-92.2884,9622,453,,,29,156.77576991534565,103622,,4.707960922885055,84000029,USA,1768.4576861742796,
Montana,US,2020-05-08 02:32:36,46.9219,-110.4544,456,16,417,23.0,30,42.665548879187256,20247,62,3.508771929824561,84000030,USA,2338.025859510593,13.596491228070175
Nebraska,US,2020-05-08 02:32:36,41.1254,-98.2681,7334,91,,,31,379.1340813313427,37758,,1.2407962912462502,84000031,USA,2475.492895693358,
Nevada,US,2020-05-08 02:32:36,38.3135,-117.0554,5855,297,205,5353.0,32,190.08777477504387,51357,,5.0725875320239115,84000032,USA,1702.424870644947,
New Hampshire,US,2020-05-08 02:32:36,43.4525,-71.5639,2843,114,1110,1619.0,33,209.0885489637136,28806,307,4.009848751319029,84000033,USA,2168.8847929598205,10.798452339078437
New Jersey,US,2020-05-08 02:32:36,40.2989,-74.521,134037,8807,15642,109588.0,34,1509.0535104518142,292658,,6.570573796787454,84000034,USA,3294.8856081664544,
New Mexico,US,2020-05-08 02:32:36,34.8405,-106.2485,4493,172,1073,3248.0,35,214.2759376181844,85684,687,3.828177164478077,84000035,USA,5138.369075754423,15.290451813932785
New York,US,2020-05-08 02:32:36,42.1657,-74.9481,327469,26024,55547,245898.0,36,1683.3370507332822,1089916,71152,7.947011778214121,84000036,USA,6464.114726121336,21.727858209479372
North Carolina,US,2020-05-08 02:32:36,35.6301,-79.8064,13540,513,,,37,129.09888974954816,171328,,3.78877400295421,84000037,USA,1727.4668212696772,
North Dakota,US,2020-05-08 02:32:36,47.5289,-99.78399999999999,1371,31,601,739.0,38,179.90662177093202,40867,102,2.261123267687819,84000038,USA,6739.0809639555555,7.439824945295404
Northern Mariana Islands,US,2020-05-08 02:32:36,15.0979,145.6739,15,2,12,1.0,69,27.201508777020166,1798,,13.333333333333334,580,MNP,3260.5541854054836,
Ohio,US,2020-05-08 02:32:36,40.3888,-82.7649,22131,1366,,,39,189.33023072777203,176059,4140,6.172337445212598,84000039,USA,1575.6327714863082,18.70679137860919
Oklahoma,US,2020-05-08 02:32:36,35.5653,-96.9289,4330,260,2985,1085.0,40,109.42713504850049,86887,805,6.0046189376443415,84000040,USA,2375.497384374708,18.59122401847575
Oregon,US,2020-05-08 02:32:36,44.571999999999996,-122.0709,2989,121,1125,1743.0,41,70.86738694233424,70458,645,4.048176647708264,84000041,USA,1758.3403750467298,21.579123452659754
Pennsylvania,US,2020-05-08 02:32:36,40.5908,-77.2098,55948,3628,,,42,437.0258402815375,285820,,6.484592836205048,84000042,USA,2087.6906663810923,
Puerto Rico,US,2020-05-08 02:32:36,18.2208,-66.5901,2031,102,,,72,63.594070064320505,45125,,5.022156573116692,630,PRI,1412.9406261213503,
Rhode Island,US,2020-05-08 02:32:36,41.6809,-71.5118,10530,499,696,9335.0,44,993.9954368718501,82318,1153,4.738841405508072,84000044,USA,7770.533368700566,10.949667616334283
South Carolina,US,2020-05-08 02:32:36,33.8569,-80.945,7142,316,3816,3010.0,45,138.71424981072943,77482,1152,4.424530943713245,84000045,USA,1537.348895579839,16.12993559227107
South Dakota,US,2020-05-08 02:32:36,44.2998,-99.4388,2906,31,2028,847.0,46,328.4881519319874,20114,236,1.0667584308327598,84000046,USA,2733.281514135226,8.121128699242945
Tennessee,US,2020-05-08 02:32:36,35.7478,-86.6923,14096,238,6783,7075.0,47,206.40856419824712,236328,1266,1.688422247446084,84000047,USA,3599.856144674223,8.98127128263337
Texas,US,2020-05-08 02:32:36,31.0545,-97.5635,29594,1046,18440,16758.0,48,124.997064238193,455162,,2.885994923297649,84000048,USA,1980.294511607161,
Utah,US,2020-05-08 02:32:36,40.15,-111.8624,5724,61,2640,3023.0,49,178.54257604123322,134543,476,1.0656883298392732,84000049,USA,4694.645487846325,8.315863032844165
Vermont,US,2020-05-08 02:32:36,44.0459,-72.7107,916,53,718,145.0,50,146.7974595706014,18451,,5.786026200873362,84000050,USA,3021.8263944276937,
