Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-04-14 23:33:31,32.3182,-86.9023,4041,114,,,1,82.41581747374411,67557,493,2.8210838901262063,84000001,USA,1377.8187035569738,12.4715406
Alaska,US,2020-04-14 23:33:31,61.3707,-152.4044,285,9,98,178.0,2,38.9586423254892,8348,32,3.1578947368421053,84000002,USA,1396.572809,11.22807018
American Samoa,US,,-14.271,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.391707554,
Arizona,US,2020-04-14 23:33:31,33.7298,-111.4312,3809,131,249,3429.0,4,52.33065112986259,55491,580,3.4392228931478077,84000004,USA,605.8210534,15.22709373
Arkansas,US,2020-04-14 23:33:31,34.9697,-92.3731,1498,32,427,1039.0,5,49.63874393433105,21131,130,2.1361815754339117,84000005,USA,816.1753431,8.67823765
California,US,2020-04-14 23:33:31,36.1162,-119.6816,24541,780,,,6,62.05674633897465,202208,5163,3.1810766721044046,84000006,USA,515.7233282,20.36204449
Colorado,US,2020-04-14 23:33:31,39.0598,-105.3111,7950,327,,,8,138.0511278863973,38742,1493,4.113207547169812,84000008,USA,683.6646983,18.7798742
Connecticut,US,2020-04-14 23:33:31,41.5978,-72.7554,13989,671,,,9,392.3667295227565,45841,1779,4.796625920366002,84000009,USA,1285.759043,12.71713489
Delaware,US,2020-04-14 23:33:31,39.3185,-75.5071,1926,61,277,1588.0,10,197.78919738252802,12304,204,3.167185877466251,84000010,USA,1263.550511,10.59190031
Diamond Princess,US,2020-04-14 23:33:31,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-04-14 23:33:31,38.8974,-77.0268,2058,67,518,1473.0,11,291.60508906140853,11518,295,3.2555879494655007,84000011,USA,1632.024983,14.33430515
Florida,US,2020-04-14 23:33:31,27.7663,-81.6868,21628,571,,,12,100.6996221249939,353087,3060,2.640096171629369,84000012,USA,1643.9674254322044,14.14832624
Georgia,US,2020-04-14 23:33:31,33.0406,-83.6431,14578,525,,,13,137.3026204192863,61795,2769,3.6013170530937026,84000013,USA,609.4546291,18.99437509
Grand Princess,US,2020-04-14 23:33:31,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
Guam,US,2020-04-14 23:33:31,13.4443,144.7937,133,5,66,62.0,66,80.9844789897034,946,13,3.7593984962406015,316,GUM,576.0249408,9.77443609
Hawaii,US,2020-04-14 23:33:31,21.0943,-157.4983,511,9,315,187.0,15,36.090833069656014,19420,44,1.761252446183953,84000015,USA,1371.676228,8.610567515
Idaho,US,2020-04-14 23:33:31,44.2405,-114.4788,1464,33,,,16,81.92203417335128,15114,135,2.2540983606557377,84000016,USA,938.468063,9.221311475
Illinois,US,2020-04-14 23:33:31,40.3495,-88.9861,23248,868,,,17,183.4621874788162,110616,4283,3.7336545079146592,84000017,USA,942.5636562,18.42309016
Indiana,US,2020-04-14 23:33:31,39.8494,-86.2583,8527,529,,,18,126.65957539408626,46017,,6.203823149994136,84000018,USA,703.19441,
Iowa,US,2020-04-14 23:33:31,42.0115,-93.2105,1899,49,741,1109.0,19,60.18883891641073,18885,163,2.5803054239073195,84000019,USA,720.605423,8.583464982
Kansas,US,2020-04-14 23:33:31,38.5266,-96.7265,1441,77,,,20,49.46257080424561,14147,327,5.343511450381679,84000020,USA,580.1545876,22.6925746
Kentucky,US,2020-04-14 23:33:31,37.6681,-84.6701,2048,106,629,1313.0,21,45.840418490789276,26683,673,5.17578125,84000021,USA,779.4518919,32.86132813
Louisiana,US,2020-04-14 23:33:31,31.1695,-91.8678,21518,1013,,,22,462.8727364559497,118422,1977,4.7076865879728595,84000022,USA,2575.922298,9.187656845
Maine,US,2020-04-14 23:33:31,44.6939,-69.3819,735,20,292,423.0,23,54.678875058398525,12342,124,2.7210884353741496,84000023,USA,1051.27231,16.8707483
Maryland,US,2020-04-14 23:33:31,39.0639,-76.8021,9472,302,607,8563.0,24,156.6738563734766,53733,2122,3.1883445945945947,84000024,USA,904.0883612,22.4028716
Massachusetts,US,2020-04-14 23:33:31,42.2302,-71.5301,28164,844,,,25,408.61788525880945,126551,2340,2.9967334185485015,84000025,USA,1843.752968,8.308478909
Michigan,US,2020-04-14 23:33:31,43.3266,-84.5361,27001,1768,452,24781.0,26,270.365341167897,86226,3910,6.547905633124699,84000026,USA,1082.254261,14.48094515
Minnesota,US,2020-04-14 23:33:31,45.6945,-93.9002,1695,79,909,707.0,27,30.055152534775317,39241,405,4.660766961651918,84000027,USA,793.3170604,23.89380531
Mississippi,US,2020-04-14 23:33:31,32.7416,-89.6787,3087,111,,,28,103.72464550665978,37878,596,3.5957240038872693,84000028,USA,1308.300687,19.30677033
Missouri,US,2020-04-14 23:33:31,38.4561,-92.2884,4815,151,,,29,78.45305883832772,47978,1041,3.1360332294911735,84000029,USA,818.8132141,21.93426043
