Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-04 02:32:32,32.3182,-86.9023,7977,290,0,7687,1,162.6901697570049,146561,1035,3.635451924282312,84000001,USA,2989.097902689782,13.121196754563895
Alaska,US,2020-05-04 02:32:32,61.3707,-152.4044,368,9,262,97,2,50.304492546596585,21578,,2.4456521739130435,84000002,USA,3609.876386242386,
American Samoa,US,2020-05-04 02:32:32,-14.270999999999999,-170.132,0,0,0,0,60,0.0,57,,,16,ASM,102.44244352186337,
Arizona,US,2020-05-04 02:32:32,33.7298,-111.4312,8640,362,1597,6681,4,118.70223832029738,109167,1348,4.189814814814815,84000004,USA,1114.4683877666903,15.601851851851851
Arkansas,US,2020-05-04 02:32:32,34.9697,-92.3731,3437,76,1999,1362,5,113.8907629521334,52890,427,2.2112307244690137,84000005,USA,2042.8523920376265,12.423625254582484
California,US,2020-05-04 02:32:32,36.1162,-119.6816,55248,2195,0,53026,6,139.75675324569818,715751,,3.974937071041814,84000006,USA,1825.4939857612944,
Colorado,US,2020-05-04 02:32:32,39.0598,-105.3111,16635,842,2607,13186,8,288.86547325663133,79906,2793,5.061617072437632,84000008,USA,1410.069469382526,16.78990081154193
Connecticut,US,2020-05-04 02:32:32,41.5978,-72.7554,29287,2436,4346,22505,9,821.4485958633906,102493,7758,8.317683613890122,84000009,USA,2874.7475308439407,26.489568750640217
Delaware,US,2020-05-04 02:32:32,39.3185,-75.5071,5208,248,1640,3320,10,534.8318483739387,23737,,4.761904761904762,84000010,USA,2437.6542981667017,
Diamond Princess,US,2020-05-04 02:32:32,,,49,0,0,49,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-04 02:32:32,38.8974,-77.0268,5016,251,666,4099,11,710.7342695490889,23102,,5.003987240829346,84000011,USA,3273.4017334774826,
Florida,US,2020-05-04 02:32:32,27.7663,-81.6868,36078,1379,0,34699,12,167.97859104057378,672460,6244,3.8222739619712844,84000012,USA,3130.963006018744,17.306946061311603
