Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-04-17 23:30:52,32.3182,-86.9023,4557,148,,,1,92.93958926697647,82609,594,3.247750713188501,84000001,USA,1684.802837339403,12.994968278276088
Alaska,US,2020-04-17 23:30:52,61.3707,-152.4044,309,9,128,172.0,2,42.239370100267244,9450,36,2.912621359223301,84000002,USA,1580.9311266099985,11.650485436893204
American Samoa,US,,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
Arizona,US,2020-04-17 23:30:52,33.7298,-111.4312,4511,169,539,3803.0,4,61.975207993386746,62213,566,3.7463976945244957,84000004,USA,676.3554620958611,12.547107071602749
Arkansas,US,2020-04-17 23:30:52,34.9697,-92.3731,1695,37,593,1065.0,5,56.16666953851211,23494,83,2.1828908554572273,84000005,USA,907.445152174929,4.896755162241888
California,US,2020-04-17 23:30:52,36.1162,-119.6816,29293,1022,,,6,74.08340452016583,258800,4892,3.491391090461875,84000006,USA,660.0589360196814,16.778132180951403
Colorado,US,2020-04-17 23:30:52,39.0598,-105.3111,8691,372,,,8,150.91853490071432,41830,1693,4.280289955125992,84000008,USA,738.1574087586797,19.479921758140605
Connecticut,US,2020-04-17 23:30:52,41.5978,-72.7554,16809,1036,,,9,471.46274619687,55462,1946,6.163364864060919,84000009,USA,1555.6110910566247,11.577131298709025
Delaware,US,2020-04-17 23:30:52,39.3185,-75.5071,2317,77,378,1862.0,10,237.94266372550229,13350,209,3.323262839879154,84000010,USA,1370.9687357511677,9.02028485110056
Diamond Princess,US,2020-04-17 23:30:52,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-04-17 23:30:52,38.8974,-77.0268,2476,86,573,1817.0,11,350.83294485716596,12643,313,3.4733441033925687,84000011,USA,1791.4300976692846,12.64135702746365
Florida,US,2020-04-17 23:30:52,27.7663,-81.6868,24759,725,,,12,115.27750805403754,402285,3665,2.9282281190678137,84000012,USA,1873.03252665772,14.80269800880488
Georgia,US,2020-04-17 23:30:52,33.0406,-83.6431,17194,650,,,13,161.94136750509045,71684,3324,3.780388507618937,84000013,USA,706.9851222849336,19.332325229731303
Grand Princess,US,2020-04-17 23:30:52,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
Guam,US,2020-04-17 23:30:52,13.4443,144.7937,136,5,97,34.0,66,82.81119656089972,1076,6,3.676470588235294,316,GUM,655.1827022024124,4.411764705882353
Hawaii,US,2020-04-17 23:30:52,21.0943,-157.4983,541,9,374,158.0,15,38.20966867061429,21857,45,1.6635859519408502,84000015,USA,1543.8067617563672,8.317929759704251
Idaho,US,2020-04-17 23:30:52,44.2405,-114.4788,1609,41,390,1178.0,16,90.03589684762446,16183,148,2.54816656308266,84000016,USA,1004.845088193272,9.198259788688626
Illinois,US,2020-04-17 23:30:52,40.3495,-88.9861,27578,1132,,,17,217.63249338828254,130163,4454,4.104721154543476,84000017,USA,1109.1244773511964,16.15055479005004
Indiana,US,2020-04-17 23:30:52,39.8494,-86.2583,10154,637,,,18,150.8269413101386,54785,,6.273389797124286,84000018,USA,837.1798629399722,
Iowa,US,2020-04-17 23:30:52,42.0115,-93.2105,2332,64,1007,1261.0,19,73.91278164985246,21792,183,2.7444253859348198,84000019,USA,831.5294349285863,7.847341337907376
Kansas,US,2020-04-17 23:30:52,38.5266,-96.7265,1730,84,,,20,59.38254510155788,16901,375,4.855491329479769,84000020,USA,693.0934251060493,21.67630057803468
Kentucky,US,2020-04-17 23:30:52,37.6681,-84.6701,2522,137,956,1429.0,21,56.44996847352078,29747,971,5.432196669310072,84000021,USA,868.9560929897236,38.501189532117365
Louisiana,US,2020-04-17 23:30:52,31.1695,-91.8678,23118,1213,,,22,497.290264959041,131987,1868,5.24699368457479,84000022,USA,2870.9889747515153,8.08028376157107
Maine,US,2020-04-17 23:30:52,44.6939,-69.3819,827,29,352,446.0,23,61.523033569109636,14903,133,3.506650544135429,84000023,USA,1269.4142960087086,16.08222490931076
Maryland,US,2020-04-17 23:30:52,39.0639,-76.8021,11572,334,736,10502.0,24,191.40940307790027,62009,2612,2.8862772208779814,84000024,USA,1043.3367797709536,22.571724853093674
Massachusetts,US,2020-04-17 23:30:52,42.2302,-71.5301,34402,1245,,,25,499.1220170669494,148744,3729,3.6189756409511076,84000025,USA,2167.0883007186135,10.839486076390907
Michigan,US,2020-04-17 23:30:52,43.3266,-84.5361,30023,2227,629,27167.0,26,300.62511158415504,98959,3674,7.4176464710388705,84000026,USA,1242.0708301311656,12.23728474835959
Minnesota,US,2020-04-17 23:30:52,45.6945,-93.9002,2070,111,1066,893.0,27,36.704522564592864,43053,518,5.36231884057971,84000027,USA,870.3824928039243,25.02415458937198
Mississippi,US,2020-04-17 23:30:52,32.7416,-89.6787,3793,140,,,28,127.44657609548446,38584,736,3.691009754811495,84000028,USA,1332.6858261553755,19.404165568151857
Missouri,US,2020-04-17 23:30:52,38.4561,-92.2884,5469,186,,,29,89.10898832540276,51717,1043,3.4009873834339,84000029,USA,882.624598597549,19.419102587972446
Montana,US,2020-04-17 23:30:52,46.9219,-110.4544,422,8,233,181.0,30,39.484345673282945,10244,54,1.8957345971563981,84000030,USA,1182.9276882909328,12.796208530805687
Nebraska,US,2020-04-17 23:30:52,41.1254,-98.2681,1066,24,,,31,55.10729897725816,13104,,2.25140712945591,84000031,USA,859.1254543451922,
Nevada,US,2020-04-17 23:30:52,38.3135,-117.0554,3524,142,,,32,114.40978963403153,29762,,4.029511918274688,84000032,USA,986.5757150950195,
New Hampshire,US,2020-04-17 23:30:52,43.4525,-71.5639,1287,37,455,795.0,33,94.65246659032691,12708,190,2.874902874902875,84000033,USA,956.8210771691107,14.763014763014763
New Jersey,US,2020-04-17 23:30:52,40.2989,-74.521,78467,3840,,,34,883.4195170335244,157449,8011,4.893777001796933,84000034,USA,1772.6371536749382,10.20938738578001
New Mexico,US,2020-04-17 23:30:52,34.8405,-106.2485,1597,44,353,1200.0,35,76.16262461078132,34488,230,2.7551659361302443,84000035,USA,2068.204947068514,14.402003757044458
New York,US,2020-04-17 23:30:52,42.1657,-74.9481,230597,17131,23887,189579.0,36,1185.3716653727304,550579,52424,7.428977827118306,84000036,USA,3265.3946008620474,22.734033833918048
North Carolina,US,2020-04-17 23:30:52,35.6301,-79.8064,6045,177,,,37,57.636838148893546,72981,429,2.9280397022332507,84000037,USA,735.8531943586706,7.096774193548387
North Dakota,US,2020-04-17 23:30:52,47.5289,-99.78399999999999,393,9,172,212.0,38,51.57060711595644,12342,47,2.2900763358778624,84000038,USA,2035.229824972214,11.959287531806616
Northern Mariana Islands,US,2020-04-17 23:30:52,15.0979,145.6739,13,2,,,69,23.574640940084144,55,,15.384615384615385,580,MNP,99.73886551574061,
Ohio,US,2020-04-17 23:30:52,40.3888,-82.7649,9107,552,,,39,77.91018983497446,77677,2424,6.061271549357637,84000039,USA,695.1671132446621,26.616888108048755
Oklahoma,US,2020-04-17 23:30:52,35.5653,-96.9289,2465,136,1331,998.0,40,62.29512422507013,33620,528,5.517241379310345,84000040,USA,919.1734328803811,21.419878296146045
Oregon,US,2020-04-17 23:30:52,44.571999999999996,-122.0709,1785,70,,,41,42.32127323254153,36321,427,3.9215686274509802,84000041,USA,906.4219927058996,23.92156862745098
Pennsylvania,US,2020-04-17 23:30:52,40.5908,-77.2098,29855,960,,,42,233.2059494817563,154082,2603,3.215541785295595,84000042,USA,1170.7887596716012,8.709180942184155
Puerto Rico,US,2020-04-17 23:30:52,18.2208,-66.5901,1068,58,,,72,33.44089947252304,15256,,5.430711610486892,630,PRI,477.6913505176138,
Rhode Island,US,2020-04-17 23:30:52,41.6809,-71.5118,4177,160,196,3821.0,44,394.2942962786057,30761,331,3.8305003591094087,84000044,USA,2903.731589137225,7.924347617907589
South Carolina,US,2020-04-17 23:30:52,33.8569,-80.945,4099,116,,,45,79.61211284992719,36284,675,2.829958526469871,84000045,USA,719.9242059732439,16.467431080751403
South Dakota,US,2020-04-17 23:30:52,44.2998,-99.4388,1411,7,457,947.0,46,159.49648395596495,11062,63,0.4961020552799433,84000046,USA,1503.2097101205068,4.4649184975194895
Tennessee,US,2020-04-17 23:30:52,35.7478,-86.6923,6263,141,3017,3105.0,47,91.70948053161334,87273,711,2.251317260098994,84000047,USA,1329.3822370356177,11.352387034967268
Texas,US,2020-04-17 23:30:52,31.0545,-97.5635,13032,479,4190,13256.0,48,61.81912527506924,169536,1522,2.672245467224547,84000048,USA,737.6081709805117,8.527088352288644
Utah,US,2020-04-17 23:30:52,40.15,-111.8624,2793,23,443,2327.0,49,87.11904522766673,55771,244,0.8234872896527032,84000049,USA,1946.0326698726606,8.736126029359111
Vermont,US,2020-04-17 23:30:52,44.0459,-72.7107,779,35,15,729.0,50,124.84194432914683,12116,32,4.492939666238768,84000050,USA,1984.3070074730877,4.10783055198973
Virgin Islands,US,2020-04-17 23:30:52,18.3358,-64.8963,51,2,46,3.0,78,47.5444680613044,424,,3.9215686274509802,850,VIR,395.2716560390797,
Virginia,US,2020-04-17 23:30:52,37.7693,-78.17,7491,231,1110,6150.0,51,87.76267734861817,48997,1308,3.0837004405286343,84000051,USA,619.6480942125119,17.460953143772528
Washington,US,2020-04-17 23:30:52,47.4009,-121.4905,11517,649,,,53,151.24309691547865,128900,622,5.6351480420248325,84000053,USA,1707.4197787560156,5.400711990969871
West Virginia,US,2020-04-17 23:30:52,38.4912,-80.9545,775,16,223,536.0,54,43.24422047968163,18681,85,2.064516129032258,84000054,USA,1412.0202751629254,10.96774193548387
Wisconsin,US,2020-04-17 23:30:52,44.2685,-89.6165,4053,206,,,55,69.61006342021223,46410,1153,5.0826548235874665,84000055,USA,896.8859447478834,28.44806316308907
Wyoming,US,2020-04-17 23:30:52,42.756,-107.3025,305,2,148,155.0,56,52.69896450854328,6427,43,0.6557377049180327,84000056,USA,1292.5347920521278,14.098360655737705
Recovered,US,,,,0,0,58545,0.0,,,,,,84070001,USA,,
