Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-01 04:30:28,32.3182,-86.9023,154772,2540,67948.0,84284.0,1.0,3156.5604805855787,1870405.0,,1.641123717468276,84000001,USA,38146.735234342574,
Alaska,US,2020-10-01 04:30:28,61.3707,-152.4044,7874,56,4555.0,3263.0,2.0,1076.352104108428,457207.0,,0.7112014224028448,84000002,USA,62498.82098845594,
American Samoa,US,2020-10-01 04:30:28,-14.271,-170.132,0,0,,,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-10-01 04:30:28,33.7298,-111.4312,218507,5650,35261.0,177596.0,4.0,3001.9988412793077,2193467.0,,2.585729518962779,84000004,USA,20025.163775429104,
Arkansas,US,2020-10-01 04:30:28,34.9697,-92.3731,83697,1369,75312.0,7016.0,5.0,2773.440554787521,1029717.0,,1.635661971157867,84000005,USA,34121.400859697984,
California,US,2020-10-01 04:30:28,36.1162,-119.6816,821465,15754,,,6.0,2078.9010023556507,14705202.0,,1.917898273721117,84000006,USA,37216.84300070892,
Colorado,US,2020-10-01 04:30:28,39.0598,-105.3111,70536,2051,6500.0,61985.0,8.0,1224.852120326405,1341180.0,,2.9077350572757172,84000008,USA,23289.485748261424,
Connecticut,US,2020-10-01 04:30:28,41.5978,-72.7554,57550,4508,9310.0,43732.0,9.0,1614.1758012749044,1593993.0,,7.8331885317115555,84000009,USA,44708.68684624828,
Delaware,US,2020-10-01 04:30:28,39.3185,-75.5071,20613,652,10622.0,9339.0,10.0,2116.8373445721963,286562.0,,3.1630524426332896,84000010,USA,29428.28036361993,
Diamond Princess,US,2020-10-01 04:30:28,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-01 04:30:28,38.8974,-77.0268,15326,627,12155.0,2544.0,11.0,2171.5935835544933,387860.0,,4.091087041628605,84000011,USA,54957.21566732648,
Florida,US,2020-10-01 04:30:28,27.7663,-81.6868,706516,14317,,,12.0,3289.5271973951444,9816493.0,,2.0264226146329314,84000012,USA,45705.43442263028,
Georgia,US,2020-10-01 04:30:28,33.0406,-83.6431,318026,7021,,,13.0,2995.321934522153,2933679.0,,2.207681132989127,84000013,USA,27630.800807314547,
Grand Princess,US,2020-10-01 04:30:28,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-10-01 04:30:28,13.4443,144.7937,2488,49,1822.0,617.0,66.0,1514.9577723788125,50114.0,,1.9694533762057878,316,GUM,30514.70812097741,
Hawaii,US,2020-10-01 04:30:28,21.0943,-157.4983,12410,136,10256.0,2018.0,15.0,876.4916602630747,296501.0,,1.095890410958904,84000015,USA,20941.229150657688,
Idaho,US,2020-10-01 04:30:28,44.2405,-114.4788,42048,469,21976.0,19603.0,16.0,2352.908260191991,306706.0,,1.1153919330289193,84000016,USA,17162.554243969862,
Illinois,US,2020-10-01 04:30:28,40.3495,-88.9861,295720,8916,,,17.0,2333.681954629883,5627311.0,,3.015014202624104,84000017,USA,44408.068895543896,
Indiana,US,2020-10-01 04:30:28,39.8494,-86.2583,120019,3645,94816.0,21558.0,18.0,1782.7554332382829,1379850.0,,3.0370191386363827,84000018,USA,20496.21380409639,
Iowa,US,2020-10-01 04:30:28,42.0115,-93.2105,89247,1358,68456.0,19433.0,19.0,2828.6852589641435,764867.0,,1.5216197743341513,84000019,USA,24242.473225633657,
Kansas,US,2020-10-01 04:30:28,38.5266,-96.7265,61122,680,2095.0,58347.0,20.0,2098.0230761256767,521450.0,,1.1125290402800956,84000020,USA,17898.860198385755,
Kentucky,US,2020-10-01 04:30:28,37.6681,-84.6701,68840,1174,11840.0,55826.0,21.0,1540.8468793486004,1375987.0,,1.705403834979663,84000021,USA,30798.740194280108,
Louisiana,US,2020-10-01 04:30:28,31.1695,-91.8678,166033,5511,154163.0,6359.0,22.0,3571.5284437211026,2318604.0,,3.319219673197497,84000022,USA,49875.387035863496,
Maine,US,2020-10-01 04:30:28,44.6939,-69.3819,5389,141,4678.0,570.0,23.0,400.9040240676322,435100.0,,2.616440898125812,84000023,USA,32368.406174026117,
Maryland,US,2020-10-01 04:30:28,39.0639,-76.8021,124725,3949,7536.0,113240.0,24.0,2063.0433631948763,1618007.0,,3.166165564241331,84000024,USA,26763.02748408781,
Massachusetts,US,2020-10-01 04:30:28,42.2302,-71.5301,132116,9456,113768.0,8892.0,25.0,1916.8072904719809,4050617.0,,7.157346574222653,84000025,USA,58768.44739857204,
Michigan,US,2020-10-01 04:30:28,43.3266,-84.5361,138014,7083,95051.0,35880.0,26.0,1381.9563051718874,3647862.0,,5.1320880490385035,84000026,USA,36526.626945794866,
Minnesota,US,2020-10-01 04:30:28,45.6945,-93.9002,99134,2089,89392.0,7653.0,27.0,1757.8097294291542,2030167.0,,2.1072487743861843,84000027,USA,35998.21761419893,
Mississippi,US,2020-10-01 04:30:28,32.7416,-89.6787,98190,2969,89737.0,5484.0,28.0,3299.2299780689746,737033.0,,3.0237295040228127,84000028,USA,24764.65392021703,
Missouri,US,2020-10-01 04:30:28,38.4561,-92.2884,130485,2098,,,29.0,2126.0534543134354,1304385.0,,1.6078476453232173,84000029,USA,21252.958079508226,
Montana,US,2020-10-01 04:30:28,46.9219,-110.4544,13071,180,9256.0,3635.0,30.0,1222.9855030698611,343158.0,,1.3770943309616708,84000030,USA,32107.50969799154,
Nebraska,US,2020-10-01 04:30:28,41.1254,-98.2681,45564,478,33198.0,11888.0,31.0,2355.4493157596535,455638.0,,1.0490738302168379,84000031,USA,23554.3897667917,
Nevada,US,2020-10-01 04:30:28,38.3135,-117.0554,79980,1600,2220.0,76160.0,32.0,2596.621729548763,698096.0,,2.000500125031258,84000032,USA,22664.30661304168,
New Hampshire,US,2020-10-01 04:30:28,43.4525,-71.5639,8266,439,7463.0,364.0,33.0,607.9233013485954,438972.0,,5.310912170336318,84000033,USA,32284.213336510482,
New Jersey,US,2020-10-01 04:30:28,40.2989,-74.521,210661,16122,34859.0,159680.0,34.0,2371.723640228367,3613032.0,,7.6530539587299025,84000034,USA,40677.2654041402,
New Mexico,US,2020-10-01 04:30:28,34.8405,-106.2485,29435,877,16565.0,11993.0,35.0,1403.7863841066678,914986.0,,2.9794462374723967,84000035,USA,43636.65325117117,
New York,US,2020-10-01 04:30:28,42.1657,-74.9481,461537,33158,76754.0,351625.0,36.0,2372.5065040791246,10747313.0,,7.184256083477598,84000036,USA,55245.99326570595,
North Carolina,US,2020-10-01 04:30:28,35.6301,-79.8064,210632,3532,184422.0,22678.0,37.0,2008.298179152646,3034871.0,,1.6768582171749782,84000037,USA,28936.37198176521,
North Dakota,US,2020-10-01 04:30:28,47.5289,-99.784,21846,246,17938.0,3662.0,38.0,2866.695885636602,613487.0,,1.1260642680582258,84000038,USA,80503.55482887219,
Northern Mariana Islands,US,2020-10-01 04:30:28,15.0979,145.6739,70,2,29.0,39.0,69.0,126.94037429276077,15182.0,,2.857142857142857,580,MNP,27531.55375018134,
Ohio,US,2020-10-01 04:30:28,40.3888,-82.7649,153987,4471,132980.0,16536.0,39.0,1317.35548502451,3165935.0,,2.9034918532083878,84000039,USA,27084.506078312275,
Oklahoma,US,2020-10-01 04:30:28,35.5653,-96.9289,87199,1031,73100.0,13068.0,40.0,2203.68054251598,1204028.0,,1.1823530086354201,84000040,USA,30428.02183791592,
Oregon,US,2020-10-01 04:30:28,44.572,-122.0709,33509,559,5720.0,27230.0,41.0,794.4781763301031,685873.0,,1.668208540988988,84000041,USA,16261.635090096894,
Pennsylvania,US,2020-10-01 04:30:28,40.5908,-77.2098,163938,8133,130352.0,25453.0,42.0,1280.5666369499302,3053816.0,,4.961021849723676,84000042,USA,15920.135535189102,
Puerto Rico,US,2020-10-01 04:30:28,18.2208,-66.5901,48755,661,,,72.0,1526.6021102835775,708589.0,,1.3557583837555123,630,PRI,22187.128760613883,
Rhode Island,US,2020-10-01 04:30:28,41.6809,-71.5118,24748,1125,2322.0,21301.0,44.0,2336.125267968143,769822.0,,4.5458218845967355,84000044,USA,72668.52376102198,
South Carolina,US,2020-10-01 04:30:28,33.8569,-80.945,147942,3378,71691.0,72873.0,45.0,2873.377701694054,1309098.0,,2.283327249868192,84000045,USA,25425.72766714174,
South Dakota,US,2020-10-01 04:30:28,44.2998,-99.4388,22389,223,18508.0,3658.0,46.0,2530.8056550603114,190769.0,,0.9960248336236545,84000046,USA,21564.128099075464,
Tennessee,US,2020-10-01 04:30:28,35.7478,-86.6923,196139,2454,179322.0,14363.0,47.0,2872.0750122928484,2884356.0,,1.2511535186780804,84000047,USA,42235.79601281209,
Texas,US,2020-10-01 04:30:28,31.0545,-97.5635,784951,16288,664883.0,96886.0,48.0,2683.336298697046,6237157.0,,2.0934198908306203,84000048,USA,21510.493162804745,
Utah,US,2020-10-01 04:30:28,40.15,-111.8624,73042,459,55141.0,17442.0,49.0,2278.3205519223893,829970.0,,0.6284055748747296,84000049,USA,25888.361606733462,
Vermont,US,2020-10-01 04:30:28,44.0459,-72.7107,1752,58,1606.0,88.0,50.0,280.77418031407603,162727.0,,3.310502283105023,84000050,USA,26078.504589023203,
Virgin Islands,US,2020-10-01 04:30:28,18.3358,-64.8963,1318,20,1254.0,44.0,78.0,1228.698213819592,20561.0,,1.5174506828528074,850,VIR,19167.878584479997,
