Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-09 02:32:39,32.3182,-86.9023,9437,383,,,1,192.46673335801117,172816,1207,4.058493165200805,84000001,USA,3524.5661748434945,12.86094832179009
Alaska,US,2020-05-09 02:32:39,61.3707,-152.4044,378,10,305,63.0,2,51.6714624527541,25473,,2.6455026455026456,84000002,USA,4261.487681284285,
American Samoa,US,2020-05-09 02:32:39,-14.270999999999999,-170.132,0,0,,,60,0.0,83,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-09 02:32:39,33.7298,-111.4312,10526,517,1747,8262.0,4,144.61339821289934,135077,1482,4.911647349420482,84000004,USA,1647.364501188877,14.07942238267148
Arkansas,US,2020-05-09 02:32:39,34.9697,-92.3731,3747,88,2159,1500.0,5,124.16313319221527,63994,466,2.348545503069122,84000005,USA,2471.7393831736786,12.436615959434214
California,US,2020-05-09 02:32:39,36.1162,-119.6816,65123,2596,,,6,164.73636525082378,875272,,3.988262586225438,84000006,USA,2232.3458463980623,
Colorado,US,2020-05-09 02:32:39,39.0598,-105.3111,18827,960,2869,14998.0,8,326.9293817254342,94536,3557,5.099059860838158,84000008,USA,1668.2392731152413,18.89307908854305
Connecticut,US,2020-05-09 02:32:39,41.5978,-72.7554,32411,2874,5413,24124.0,9,909.0712753279049,120541,9389,8.867359846965536,84000009,USA,3380.9620375582667,28.968560056770848
Delaware,US,2020-05-09 02:32:39,39.3185,-75.5071,6111,301,2288,3522.0,10,627.5647898258716,28264,,4.925544100801833,84000010,USA,2902.551336874232,
Diamond Princess,US,2020-05-09 02:32:39,,,49,0,,,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-09 02:32:39,38.8974,-77.0268,5899,304,825,4770.0,11,835.8495725817536,27115,,5.153415833192066,84000011,USA,3842.0174878037374,
Florida,US,2020-05-09 02:32:39,27.7663,-81.6868,39199,1669,,,12,182.50991712953743,785131,7157,4.257761677593816,84000012,USA,3655.557380183955,18.25811882956198
Georgia,US,2020-05-09 02:32:39,33.0406,-83.6431,32181,1400,,,13,303.09614677685914,227567,5935,4.3503930890898355,84000013,USA,2244.3848463118056,18.44255927410584
Grand Princess,US,2020-05-09 02:32:39,,,103,3,,,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-09 02:32:39,13.4443,144.7937,151,5,122,24.0,66,91.9447844168813,3777,,3.3112582781456954,316,GUM,2299.8374221361637,
Hawaii,US,2020-05-09 02:32:39,21.0943,-157.4983,629,17,565,47.0,15,44.42491976675858,36618,74,2.7027027027027026,84000015,USA,2586.407832822192,11.764705882352942
Idaho,US,2020-05-09 02:32:39,44.2405,-114.4788,2178,67,1420,691.0,16,121.87581313494472,31270,206,3.076216712580349,84000016,USA,1941.6366500527477,9.45821854912764
Illinois,US,2020-05-09 02:32:39,40.3495,-88.9861,73760,3241,,,17,582.0789293030575,399714,,4.393980477223427,84000017,USA,3405.9800507053164,
Indiana,US,2020-05-09 02:32:39,39.8494,-86.2583,23146,1462,,,18,343.80937399689464,130128,4389,6.3164261643480515,84000018,USA,1988.510380663552,18.962239695843774
Iowa,US,2020-05-09 02:32:39,42.0115,-93.2105,11457,243,4685,6529.0,19,363.12981962365336,70261,,2.1209740769835035,84000019,USA,2680.9879601467233,
Kansas,US,2020-05-09 02:32:39,38.5266,-96.7265,6667,168,332,6167.0,20,228.84591224976091,47708,608,2.519874006299685,84000020,USA,1956.458264301485,9.119544022798861
Kentucky,US,2020-05-09 02:32:39,37.6681,-84.6701,6288,298,2177,3813.0,21,140.74440989750144,81401,1684,4.739185750636132,84000021,USA,2377.8496966234075,26.78117048346056
Louisiana,US,2020-05-09 02:32:39,31.1695,-91.8678,30855,2227,20316,8312.0,22,663.720526226802,202416,,7.21763085399449,84000022,USA,4402.964718595791,
Maine,US,2020-05-09 02:32:39,44.6939,-69.3819,1374,63,836,475.0,23,102.21601949692459,23466,194,4.585152838427947,84000023,USA,1998.7972804227577,14.119359534206696
Maryland,US,2020-05-09 02:32:39,39.0639,-76.8021,30485,1560,2041,26884.0,24,504.24435299255003,152187,5811,5.11727078891258,84000024,USA,2560.6330452515294,19.06183368869936
Massachusetts,US,2020-05-09 02:32:39,42.2302,-71.5301,75333,4702,,,25,1092.9701445178914,366023,7434,6.241620538143974,84000025,USA,5332.6800482300405,9.868185257456892
Michigan,US,2020-05-09 02:32:39,43.3266,-84.5361,46386,4399,15659,26328.0,26,464.4704535170575,260253,,9.483464838528867,84000026,USA,3266.5311872000143,
Minnesota,US,2020-05-09 02:32:39,45.6945,-93.9002,10088,534,5697,3857.0,27,178.87691962879848,101270,1549,5.2934179222839015,84000027,USA,2047.3285263803548,15.354877081681206
Mississippi,US,2020-05-09 02:32:39,32.7416,-89.6787,9090,409,4421,4260.0,28,305.42825644818186,81191,1478,4.4994499449945,84000028,USA,2804.3254953188134,16.25962596259626
Missouri,US,2020-05-09 02:32:39,38.4561,-92.2884,9764,487,,,29,159.08944267859437,108721,,4.987709954936501,84000029,USA,1855.4794165192127,
Montana,US,2020-05-09 02:32:39,46.9219,-110.4544,458,16,420,22.0,30,42.852678479534575,20945,62,3.493449781659389,84000030,USA,2418.6275313601705,13.537117903930131
Nebraska,US,2020-05-09 02:32:39,41.1254,-98.2681,7818,90,,,31,404.15465610150494,40412,,1.1511895625479662,84000031,USA,2649.4946475120505,
Nevada,US,2020-05-09 02:32:39,38.3135,-117.0554,5920,294,205,5421.0,32,192.1980575009837,53344,,4.966216216216216,84000032,USA,1768.2916116534077,
New Hampshire,US,2020-05-09 02:32:39,43.4525,-71.5639,2947,121,1165,1661.0,33,216.73723313262892,30672,308,4.105870376654225,84000033,USA,2309.3811834223293,10.451306413301662
New Jersey,US,2020-05-09 02:32:39,40.2989,-74.521,135899,8960,15642,111297.0,34,1530.0168089176204,298759,,6.593131663956321,84000034,USA,3363.573623171763,
New Mexico,US,2020-05-09 02:32:39,34.8405,-106.2485,4673,181,1125,3367.0,35,222.86032862002577,89032,760,3.8733147870746842,84000035,USA,5339.144712578402,16.263642199871605
New York,US,2020-05-09 02:32:39,42.1657,-74.9481,330407,26124,56378,247905.0,36,1698.4396841277544,1121543,71679,7.906612148047711,84000036,USA,6651.689324937244,21.694152968914096
North Carolina,US,2020-05-09 02:32:39,35.6301,-79.8064,14006,530,,,37,133.54202731404516,178613,,3.7840925317720977,84000037,USA,1800.920055959568,
North Dakota,US,2020-05-09 02:32:39,47.5289,-99.78399999999999,1425,33,714,678.0,38,186.9926593899184,42501,104,2.3157894736842106,84000038,USA,7008.532068639123,7.298245614035087
Northern Mariana Islands,US,2020-05-09 02:32:39,15.0979,145.6739,15,2,12,1.0,69,27.201508777020166,2336,,13.333333333333334,580,MNP,4236.181633541274,
Ohio,US,2020-05-09 02:32:39,40.3888,-82.7649,23016,1405,,,39,196.90138676202616,184316,4218,6.1044490789016335,84000039,USA,1649.5284530144463,18.326381647549532
Oklahoma,US,2020-05-09 02:32:39,35.5653,-96.9289,4424,266,3064,1094.0,40,111.80268948142405,89857,805,6.012658227848101,84000040,USA,2456.697416964081,18.196202531645568
Oregon,US,2020-05-09 02:32:39,44.571999999999996,-122.0709,3068,124,1125,1819.0,41,72.74042928707978,72693,659,4.041720990873533,84000041,USA,1814.1167345549395,21.479791395045634
Pennsylvania,US,2020-05-09 02:32:39,40.5908,-77.2098,57369,3750,,,42,448.1256779708216,294860,,6.536631281702662,84000042,USA,2149.4265301513083,
Puerto Rico,US,2020-05-09 02:32:39,18.2208,-66.5901,2156,107,,,72,67.50803301756524,49549,,4.962894248608534,630,PRI,1551.463602962588,
Rhode Island,US,2020-05-09 02:32:39,41.6809,-71.5118,10779,521,730,9528.0,44,1017.5001722736631,85266,1187,4.833472492810094,84000044,USA,8048.814332413596,11.012153260970406
South Carolina,US,2020-05-09 02:32:39,33.8569,-80.945,7367,320,3816,3231.0,45,143.08427308256003,73442,1152,4.343694855436405,84000045,USA,1457.1897678063879,15.637301479571061
South Dakota,US,2020-05-09 02:32:39,44.2998,-99.4388,3145,31,2069,1045.0,46,355.5042112271508,21293,247,0.985691573926868,84000046,USA,2893.4952411495165,7.853736089030207
Tennessee,US,2020-05-09 02:32:39,35.7478,-86.6923,14441,242,7011,7188.0,47,211.46041966422294,243578,1299,1.6757842254691504,84000047,USA,3710.291459359271,8.995221937538952
Texas,US,2020-05-09 02:32:39,31.0545,-97.5635,30953,1081,19197,17252.0,48,129.43217693575167,477118,,2.8803623767652544,84000048,USA,2075.8195033614084,
Utah,US,2020-05-09 02:32:39,40.15,-111.8624,5919,61,2769,3089.0,49,184.6250013256568,138688,488,1.0305794897786789,84000049,USA,4839.278100075299,8.24463591822943
Vermont,US,2020-05-09 02:32:39,44.0459,-72.7107,919,53,737,129.0,50,147.27823727661865,19008,,5.767138193688792,84000050,USA,3113.049488118888,
Virgin Islands,US,2020-05-09 02:32:39,18.3358,-64.8963,68,4,57,7.0,78,63.39262408173919,1092,,5.882352941176471,850,VIR,1018.0109631949882,
Virginia,US,2020-05-09 02:32:39,37.7693,-78.17,22342,812,2997,18533.0,51,261.7532688990558,129945,4622,3.634410527258079,84000051,USA,1643.3694226676093,20.687494405156208
Washington,US,2020-05-09 02:32:39,47.4009,-121.4905,16388,941,,,53,215.20985258755442,230680,,5.7420063461069075,84000053,USA,3055.6058538668553,
West Virginia,US,2020-05-09 02:32:39,38.4912,-80.9545,1323,52,761,510.0,54,73.8220692833791,59436,,3.930461073318216,84000054,USA,4492.523798221917,
Wisconsin,US,2020-05-09 02:32:39,44.2685,-89.6165,9590,384,4694,4512.0,55,164.7077493707958,106855,1767,4.004171011470282,84000055,USA,2065.0021035560244,18.425443169968716
Wyoming,US,2020-05-09 02:32:39,42.756,-107.3025,644,7,428,209.0,56,111.27256768361269,12038,60,1.0869565217391304,84000056,USA,2420.9637197329257,9.316770186335404
