Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-08 04:30:35,32.3182,-86.9023,161085,2601,67948.0,90536.0,1.0,3285.3135258000666,1960460.0,,1.614675481888444,84000001,USA,39983.39854604711,
Alaska,US,2020-10-08 04:30:35,61.3707,-152.4044,8929,60,5626.0,3243.0,2.0,1220.567429208046,490074.0,,0.6719677455482137,84000002,USA,66991.64097902385,
American Samoa,US,2020-10-08 04:30:35,-14.271,-170.132,0,0,,,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-08 04:30:35,33.7298,-111.4312,222538,5733,36336.0,180469.0,4.0,3057.3794804771223,2321782.0,,2.576189235096927,84000004,USA,20864.85846338029,
Arkansas,US,2020-10-08 04:30:35,34.9697,-92.3731,88880,1482,80703.0,6695.0,5.0,2945.187957866051,1087671.0,,1.6674167416741674,84000005,USA,36041.803907742185,
California,US,2020-10-08 04:30:35,36.1162,-119.6816,844884,16245,,,6.0,2138.188985216043,15556706.0,,1.922835641051742,84000006,USA,39371.88246786317,
Colorado,US,2020-10-08 04:30:35,39.0598,-105.3111,74922,2085,6696.0,66141.0,8.0,1301.0146671075042,1459332.0,,2.7828942099783776,84000008,USA,25341.185982479492,
Connecticut,US,2020-10-08 04:30:35,41.5978,-72.7554,59364,4522,9408.0,45434.0,9.0,1665.0552956886781,1752045.0,,7.617411225658648,84000009,USA,49141.76614673657,
Delaware,US,2020-10-08 04:30:35,39.3185,-75.5071,21550,666,11071.0,9813.0,10.0,2213.0618917930833,299173.0,,3.0904872389791183,84000010,USA,30723.35802104001,
Diamond Princess,US,2020-10-08 04:30:35,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-08 04:30:35,38.8974,-77.0268,15652,631,12350.0,2671.0,11.0,2217.7856433377874,412656.0,,4.031433682596473,84000011,USA,58470.6460795552,
Florida,US,2020-10-08 04:30:35,27.7663,-81.6868,722707,14904,,,12.0,3364.9122344686502,10253952.0,,2.06224652590884,84000012,USA,47742.23653078534,
Georgia,US,2020-10-08 04:30:35,33.0406,-83.6431,326142,7259,,,13.0,3071.762328768478,3058187.0,,2.2257176321970187,84000013,USA,28803.47707725312,
Grand Princess,US,2020-10-08 04:30:35,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-10-08 04:30:35,13.4443,144.7937,2868,57,1924.0,887.0,66.0,1746.3419980636793,53488.0,,1.9874476987447698,316,GUM,32569.156482716207,
Hawaii,US,2020-10-08 04:30:35,21.0943,-157.4983,13045,163,10526.0,2356.0,15.0,921.3403471500249,308277.0,,1.24952088922959,84000015,USA,21772.942751887174,
Idaho,US,2020-10-08 04:30:35,44.2405,-114.4788,45753,500,23288.0,21965.0,16.0,2560.2314409380742,321794.0,,1.0928245142395034,84000016,USA,18006.843623483197,
Illinois,US,2020-10-08 04:30:35,40.3495,-88.9861,310335,9127,,,17.0,2449.01660148135,6036028.0,,2.9410153543751107,84000017,USA,47633.469570001034,
Indiana,US,2020-10-08 04:30:35,39.8494,-86.2583,128227,3766,99802.0,24659.0,18.0,1904.6766006869354,1440917.0,,2.9369789513908926,84000018,USA,21403.2995658638,
Iowa,US,2020-10-08 04:30:35,42.0115,-93.2105,95093,1419,73311.0,20363.0,19.0,3013.974333374537,796057.0,,1.4922234023534855,84000019,USA,25231.04083269151,
Kansas,US,2020-10-08 04:30:35,38.5266,-96.7265,65274,725,2231.0,62318.0,20.0,2240.5411843694155,549398.0,,1.1107025768299783,84000020,USA,18858.180065725835,
Kentucky,US,2020-10-08 04:30:35,37.6681,-84.6701,76587,1223,12800.0,62564.0,21.0,1714.248110817421,1481331.0,,1.5968767545405878,84000021,USA,33156.65672040008,
Louisiana,US,2020-10-08 04:30:35,31.1695,-91.8678,170097,5604,157873.0,6620.0,22.0,3658.9489661189546,2427915.0,,3.294590733522637,84000022,USA,52226.77107223938,
Maine,US,2020-10-08 04:30:35,44.6939,-69.3819,5603,142,4880.0,581.0,23.0,416.8241319077645,475749.0,,2.534356594681421,84000023,USA,35392.408340351074,
Maryland,US,2020-10-08 04:30:35,39.0639,-76.8021,128664,3973,7665.0,117026.0,24.0,2128.1973243704597,1683904.0,,3.087887831872163,84000024,USA,27853.012398936095,
Massachusetts,US,2020-10-08 04:30:35,42.2302,-71.5301,136492,9557,116364.0,10571.0,25.0,1980.2965628016411,4478131.0,,7.001875567798845,84000025,USA,64971.041724610055,
Michigan,US,2020-10-08 04:30:35,43.3266,-84.5361,145092,7169,99521.0,38402.0,26.0,1452.829453751065,3879635.0,,4.941002949852507,84000026,USA,38847.407147213584,
Minnesota,US,2020-10-08 04:30:35,45.6945,-93.9002,106651,2154,96616.0,7881.0,27.0,1891.0985681335237,2195882.0,,2.019671639272018,84000027,USA,38936.61855950885,
Mississippi,US,2020-10-08 04:30:35,32.7416,-89.6787,102241,3051,90577.0,8613.0,28.0,3435.3454749745392,806896.0,,2.9841257421191107,84000028,USA,27112.083433994736,
Missouri,US,2020-10-08 04:30:35,38.4561,-92.2884,141729,2254,,,29.0,2309.2572328343404,1958461.0,,1.590359065540574,84000029,USA,31910.125870315707,
Montana,US,2020-10-08 04:30:35,46.9219,-110.4544,16063,193,10518.0,5352.0,30.0,1502.9313851894406,376176.0,,1.201519018863226,84000030,USA,35196.83227012532,
Nebraska,US,2020-10-08 04:30:35,41.1254,-98.2681,49396,507,35052.0,13837.0,31.0,2553.546097824244,485994.0,,1.0263988986962507,84000031,USA,25123.65540258312,
Nevada,US,2020-10-08 04:30:35,38.3135,-117.0554,83347,1636,2261.0,79450.0,32.0,2705.9343747524476,720509.0,,1.962878087993569,84000032,USA,23391.964562833833,
New Hampshire,US,2020-10-08 04:30:35,43.4525,-71.5639,8731,446,7845.0,440.0,33.0,642.1217449884571,476514.0,,5.1082350246249,84000033,USA,35045.24123140873,
New Jersey,US,2020-10-08 04:30:35,40.2989,-74.521,215907,16152,35145.0,164610.0,34.0,2430.7856508361115,3781810.0,,7.480998763356445,84000034,USA,42577.44993070402,
New Mexico,US,2020-10-08 04:30:35,34.8405,-106.2485,31372,896,17489.0,12987.0,35.0,1496.163969498705,960934.0,,2.856049980874665,84000035,USA,45827.96212757455,
New York,US,2020-10-08 04:30:35,42.1657,-74.9481,471207,33253,77267.0,360687.0,36.0,2422.214626926145,11501629.0,,7.056983448887644,84000036,USA,59123.51471280759,
North Carolina,US,2020-10-08 04:30:35,35.6301,-79.8064,222969,3693,192644.0,26632.0,37.0,2125.9269090522157,3235273.0,,1.6562840574250233,84000037,USA,30847.130896358187,
North Dakota,US,2020-10-08 04:30:35,47.5289,-99.784,24857,304,20847.0,3706.0,38.0,3261.8080943545274,654648.0,,1.2229955344570946,84000038,USA,85904.82139248513,
Northern Mariana Islands,US,2020-10-08 04:30:35,15.0979,145.6739,75,2,29.0,44.0,69.0,136.00754388510083,15196.0,,2.6666666666666665,580,MNP,27556.941825039896,
Ohio,US,2020-10-08 04:30:35,40.3888,-82.7649,162723,4595,139831.0,18297.0,39.0,1392.0917778100966,3458869.0,,2.8238171616796643,84000039,USA,29590.550170671828,
Oklahoma,US,2020-10-08 04:30:35,35.5653,-96.9289,94352,1075,80211.0,13066.0,40.0,2384.450126119196,1290623.0,,1.1393505172121419,84000040,USA,32616.438179607583,
Oregon,US,2020-10-08 04:30:35,44.572,-122.0709,35634,583,5870.0,29181.0,41.0,844.8606444640811,718568.0,,1.6360779031262278,84000041,USA,17036.813817457085,
Pennsylvania,US,2020-10-08 04:30:35,40.5908,-77.2098,171428,8251,134907.0,28270.0,42.0,1339.0731705831024,3261613.0,,4.813099376997923,84000042,USA,16670.019010327218,
Puerto Rico,US,2020-10-08 04:30:35,18.2208,-66.5901,51768,705,22346.0,28717.0,72.0,1620.9442733085887,746346.0,,1.3618451553082986,630,PRI,23369.364754419177,
Rhode Island,US,2020-10-08 04:30:35,41.6809,-71.5118,25776,1139,2402.0,22235.0,44.0,2433.164898462375,838482.0,,4.418839230291744,84000044,USA,79149.7893541484,
South Carolina,US,2020-10-08 04:30:35,33.8569,-80.945,153705,3502,75768.0,74435.0,45.0,2985.3085644298753,1410596.0,,2.278390423213298,84000045,USA,27397.05487622735,
South Dakota,US,2020-10-08 04:30:35,44.2998,-99.4388,25906,258,21137.0,4511.0,46.0,2928.3599669477167,208780.0,,0.9959082837952598,84000046,USA,23600.053806042783,
Tennessee,US,2020-10-08 04:30:35,35.7478,-86.6923,207455,2642,188576.0,16237.0,47.0,3037.7758715768555,3062543.0,,1.27352919910342,84000047,USA,44844.998824162336,
Texas,US,2020-10-08 04:30:35,31.0545,-97.5635,809922,16928,692123.0,102340.0,48.0,2798.2974547315875,6664440.0,,2.086293784377692,84000048,USA,22984.09211984281,
Utah,US,2020-10-08 04:30:35,40.15,-111.8624,80446,496,59289.0,20661.0,49.0,2509.265561183272,881440.0,,0.6165626631529224,84000049,USA,27493.809962575928,
Vermont,US,2020-10-08 04:30:35,44.0459,-72.7107,1827,58,1635.0,134.0,50.0,292.7936229645074,168021.0,,3.1746031746031744,84000050,USA,26926.91698090832,
Virgin Islands,US,2020-10-08 04:30:35,18.3358,-64.8963,1322,20,1286.0,16.0,78.0,1232.427191706753,21594.0,,1.51285930408472,850,VIR,20130.887123839355,
Virginia,US,2020-10-08 04:30:35,37.7693,-78.17,153691,3303,18189.0,132199.0,51.0,1800.605212172804,2170313.0,,2.149117384882654,84000051,USA,25426.842819985523,
Washington,US,2020-10-08 04:30:35,47.4009,-121.4905,93450,2151,,,53.0,1227.200434727054,1961067.0,,2.301765650080257,84000053,USA,25753.047350763827,
