Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-04-29 02:32:33,32.3182,-86.9023,6820,242,,,1,139.0932628485362,126937,911,3.5483870967741935,84000001,USA,2588.868256041736,13.496296296296297
Alaska,US,2020-04-29 02:32:33,61.3707,-152.4044,351,9,228,114.0,2,47.98064370612881,17089,,2.5641025641025643,84000002,USA,2858.892277527859,
American Samoa,US,2020-04-29 02:32:33,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
Arizona,US,2020-04-29 02:32:33,33.7298,-111.4312,6955,275,1450,5230.0,4,95.55255411084124,85487,1095,3.9539899352983463,84000004,USA,926.5094384078952,15.744069015097052
Arkansas,US,2020-04-29 02:32:33,34.9697,-92.3731,3127,57,1146,1924.0,5,103.61839271205154,40671,,1.8228333866325552,84000005,USA,1570.8990288629666,
California,US,2020-04-29 02:32:33,36.1162,-119.6816,46824,1824,,,6,118.44942260019134,577608,,3.8972693474637836,84000006,USA,1473.1658497544672,
Colorado,US,2020-04-29 02:32:33,39.0598,-105.3111,14316,736,2275,11305.0,8,248.59621972599544,66341,2485,5.1411008661637325,84000008,USA,1170.6932979789522,17.35820061469684
Connecticut,US,2020-04-29 02:32:33,41.5978,-72.7554,26312,2087,,,9,738.0051030954871,92745,,7.931742170872606,84000009,USA,2601.3333568938488,
Delaware,US,2020-04-29 02:32:33,39.3185,-75.5071,4575,194,1096,3285.0,10,469.82636449899564,21180,,4.240437158469946,84000010,USA,2175.0650054838748,
Diamond Princess,US,2020-04-29 02:32:33,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-04-29 02:32:33,38.8974,-77.0268,3994,190,660,3144.0,11,565.9235790628113,18885,,4.757135703555333,84000011,USA,2675.8805184279395,
Florida,US,2020-04-29 02:32:33,27.7663,-81.6868,32848,1171,,,12,152.93976269473828,580967,5266,3.564905017048222,84000012,USA,2704.9730611749274,16.03141743789576
Georgia,US,2020-04-29 02:32:33,33.0406,-83.6431,24922,1036,,,13,234.72739100627336,140020,4814,4.1569697456062915,84000013,USA,1380.9505164658278,19.316266752267072
Grand Princess,US,2020-04-29 02:32:33,,,103,3,0,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-04-29 02:32:33,13.4443,144.7937,141,5,129,7.0,66,85.85572584622692,1683,,3.5460992907801416,316,GUM,1024.7885574411341,
Hawaii,US,2020-04-29 02:32:33,21.0943,-157.4983,609,16,493,100.0,15,43.01236269945306,29183,68,2.6272577996715927,84000015,USA,2061.257845465346,11.16584564860427
Idaho,US,2020-04-29 02:32:33,44.2405,-114.4788,1952,60,1039,853.0,16,109.22937889780171,20052,172,3.0737704918032787,84000016,USA,1245.081487267595,8.811475409836065
Illinois,US,2020-04-29 02:32:33,40.3495,-88.9861,48102,2125,,,17,379.59816509403026,242189,,4.4176957299072805,84000017,USA,2063.70280375536,
Indiana,US,2020-04-29 02:32:33,39.8494,-86.2583,16588,1072,,,18,246.39721316255458,87181,,6.462503014227152,84000018,USA,1332.22921659158,
Iowa,US,2020-04-29 02:32:33,42.0115,-93.2105,6376,136,2164,4076.0,19,202.087433876269,39823,,2.132998745294856,84000019,USA,1519.5483061289046,
Kansas,US,2020-04-29 02:32:33,38.5266,-96.7265,3652,127,,,20,125.35552295427132,28090,504,3.4775465498357065,84000020,USA,1151.9433353783163,13.80065717415115
Kentucky,US,2020-04-29 02:32:33,37.6681,-84.6701,4375,225,1521,2629.0,21,97.92569868027495,48799,1281,5.142857142857143,84000021,USA,1425.494617333026,29.28
Louisiana,US,2020-04-29 02:32:33,31.1695,-91.8678,27286,1801,17303,8182.0,22,586.947926709594,151108,,6.600454445503188,84000022,USA,3286.9100896054306,
Maine,US,2020-04-29 02:32:33,44.6939,-69.3819,1040,51,585,404.0,23,77.36874838195166,17824,163,4.903846153846154,84000023,USA,1518.2205201676993,15.673076923076923
